DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,OPENINTEREST
2012-02-23,101.44,101.51,101.41,101.47,53311,16892
2012-02-24,101.46,101.51,101.4,101.51,52584,17003
2012-02-27,101.55,101.66,101.55,101.59,43487,16723
2012-02-28,101.69,101.83,101.65,101.81,54252,17265
2012-02-29,101.71,101.77,101.62,101.62,45617,17384
2012-03-02,101.39,101.48,101.3,101.32,65992,17621
2012-03-05,101.41,101.41,101.01,101.06,59774,18557
2012-03-06,101.06,101.11,100.95,101.09,75262,18683
2012-03-07,101.22,101.26,100.96,100.96,98353,19783
2012-03-08,100.91,101.29,100.89,101.25,92949,18546
2012-03-09,101.16,101.36,101.11,101.16,75617,19007
2012-03-12,101.24,101.41,101.23,101.36,78463,17954
2012-03-13,101.34,101.41,101.28,101.32,83771,16514
2012-03-14,101.08,101.14,100.91,101.09,91005,17759
2012-03-15,100.79,100.82,100.59,100.63,70602,17018
2012-03-16,100.6,100.77,100.31,100.37,68767,15936
2012-03-19,100.37,100.39,99.97,100.09,32257,9077
2012-03-20,99.93,100.2,99.81,100.09,45143,12434
2012-03-21,100.15,100.15,99.72,99.72,45973,12933
2012-03-22,99.83,99.9,99.48,99.53,53444,15034
2012-03-23,99.63,99.67,99.35,99.59,61241,16203
2012-03-26,99.73,100.06,99.68,99.86,60105,16999
2012-03-27,99.86,100.1,99.79,99.79,40251,15870
2012-03-28,99.96,100.15,99.95,100.15,61733,16995
2012-03-29,100.22,100.28,99.95,100.28,58694,18833
2012-03-30,100.11,100.64,100.11,100.58,38275,19044
2012-04-02,100.46,100.5,100.22,100.27,52054,20180
2012-04-03,100.29,100.57,100.18,100.51,62061,20513
2012-04-04,100.24,100.48,100.21,100.48,45577,21031
2012-04-05,100.64,100.73,100.37,100.38,61541,20587
2012-04-06,100.49,100.6,100.37,100.56,52052,21295
2012-04-09,100.99,101.18,100.89,100.98,42877,21656
2012-04-10,100.98,101.1,100.8,100.98,55572,21273
2012-04-12,101.03,101.09,100.94,101,51168,21286
2012-04-13,100.99,101.08,100.88,101.05,43798,22140
2012-04-16,101.64,101.64,101.3,101.32,26111,20681
2012-04-17,101.3,101.5,101.29,101.41,49573,19511
2012-04-18,101.28,101.39,101.28,101.29,44082,19839
2012-04-19,101.38,101.41,101.29,101.33,38117,20577
2012-04-20,101.38,101.59,101.38,101.59,43139,20720
2012-04-23,101.59,101.61,101.41,101.5,51006,20635
2012-04-24,101.62,101.64,101.44,101.44,39313,20836
2012-04-25,101.33,101.38,101.26,101.29,35453,21323
2012-04-26,101.34,101.36,101.28,101.33,43686,22298
2012-04-27,101.49,101.75,101.44,101.73,47598,21867
2012-04-30,101.76,101.94,101.71,101.93,58579,22305
2012-05-02,101.92,101.98,101.81,101.81,50661,22136
2012-05-03,101.91,102.05,101.9,102.03,45564,22695
2012-05-04,102.09,102.13,101.95,102.1,60465,23737
2012-05-07,102.28,102.6,102.28,102.39,39379,21969
2012-05-08,102.36,102.39,102.19,102.21,59905,22405
2012-05-09,102.44,102.48,102.28,102.32,59065,22184
2012-05-10,102.33,102.37,102.07,102.16,47564,21561
2012-05-11,102.23,102.52,102.15,102.52,57250,22167
2012-05-14,102.5,102.58,102.44,102.47,53562,22143
2012-05-15,102.81,102.84,102.54,102.54,48012,23931
2012-05-16,102.66,102.71,102.35,102.66,47705,24368
2012-05-17,102.6,102.67,102.46,102.59,43609,24702
2012-05-18,102.71,102.87,102.61,102.86,31078,25353
2012-05-21,102.7,102.75,102.55,102.57,34481,24239
2012-05-22,102.48,102.66,102.48,102.66,36951,24879
2012-05-23,102.63,102.8,102.63,102.66,28140,25558
2012-05-24,102.76,102.77,102.62,102.69,24508,25789
2012-05-25,102.64,102.75,102.62,102.73,24567,26100
2012-05-29,102.73,102.79,102.62,102.62,26508,26660
2012-05-30,102.62,102.8,102.62,102.76,38274,27733
2012-05-31,103,103.15,102.97,103.15,35967,26973
2012-06-01,103.28,103.6,103.28,103.59,42984,26280
2012-06-04,103.94,104.26,103.85,104.22,49708,24965
2012-06-05,104.03,104.03,103.73,103.75,68349,23586
2012-06-07,103.33,103.54,103.22,103.44,56920,24105
2012-06-08,103.51,104.24,103.51,104.2,31293,23027
2012-06-11,103.9,103.93,103.31,103.41,55923,21852
2012-06-12,103.77,103.9,103.44,103.75,57161,21019
2012-06-13,103.49,103.63,103.39,103.6,57435,19986
2012-06-14,103.73,103.83,103.61,103.61,47437,19167
2012-06-15,103.6,103.69,103.45,103.61,44112,15604
2012-06-18,103.29,103.43,103.11,103.32,36212,9697
2012-06-19,103.45,103.61,103.45,103.56,34415,14586
2012-06-20,103.45,103.46,103.11,103.34,56369,15937
2012-06-21,103.24,103.51,103.07,103.46,70454,17222
2012-06-22,103.62,103.75,103.58,103.62,74105,18663
2012-06-25,103.45,103.71,103.41,103.71,58062,19015
2012-06-26,103.86,103.89,103.61,103.61,89911,19288
2012-06-27,103.64,103.87,103.64,103.83,88229,19391
2012-06-28,103.79,104.04,103.76,103.86,76398,21060
2012-06-29,104.06,104.1,103.4,103.58,82417,20899
2012-07-02,103.58,103.76,103.36,103.76,63351,22317
2012-07-03,103.85,103.98,103.79,103.96,69786,22778
2012-07-04,103.86,104.17,103.83,104.17,60385,24955
2012-07-05,104.17,104.37,104.07,104.26,66698,25812
2012-07-06,104.38,104.65,104.25,104.4,66230,24972
2012-07-09,104.59,104.65,104.4,104.53,52710,25340
2012-07-10,104.46,104.72,104.28,104.45,75244,25766
2012-07-11,104.52,104.69,104.38,104.69,46303,24986
2012-07-12,104.77,106.66,104.69,106.65,44019,25487
2012-07-13,106.56,107.36,106.54,107.01,39170,26477
2012-07-16,106.91,107.26,106.84,107.12,57747,24757
2012-07-17,107.31,107.71,107.23,107.52,66307,25932
2012-07-18,107.46,107.97,107.45,107.85,59532,25037
2012-07-19,107.88,108.36,107.57,107.57,55944,25985
2012-07-20,107.66,107.9,107.43,107.9,57743,27289
2012-07-23,108.31,108.69,108.21,108.69,50712,26412
2012-07-24,108.73,108.86,108.39,108.56,59272,28503
2012-07-25,109.01,109.4,108.98,109.25,54714,27044
2012-07-26,109.14,109.33,108.99,109.01,59890,25897
2012-07-27,108.66,108.77,108.07,108.12,44618,24629
2012-07-30,107.51,108.3,107.46,108.11,67118,24681
2012-07-31,108.16,108.5,107.71,107.96,53923,24630
2012-08-01,108.44,108.47,107.92,107.92,70423,23990
2012-08-02,108.02,108.41,108.01,108.31,57659,24284
2012-08-03,108.94,109.06,108.75,109.01,60660,24795
2012-08-06,108.56,109.06,108.49,108.96,53530,25657
2012-08-07,109,109.05,108.89,109.04,54941,26563
2012-08-08,108.98,109.24,108.78,109.16,50424,27074
2012-08-09,109.2,109.21,108.59,108.76,42610,28514
2012-08-10,108.62,108.99,108.56,108.96,44145,28383
2012-08-13,108.95,108.98,108.67,108.72,45392,29138
2012-08-14,108.71,108.71,108.26,108.32,51842,30619
2012-08-16,107.9,107.9,106.97,107.21,67690,32712
2012-08-17,107.36,107.65,107.16,107.59,67317,32862
2012-08-20,107.48,107.63,107.32,107.32,62113,30529
2012-08-21,107.21,107.81,107.21,107.79,67405,28855
2012-08-22,107.85,108.11,107.59,107.68,82297,28675
2012-08-23,108.21,108.29,107.94,108.13,69203,28916
2012-08-24,108.21,108.56,108.21,108.56,60906,29096
2012-08-27,108.79,108.79,108.28,108.76,115416,28183
2012-08-28,108.71,108.96,108.58,108.68,71789,27604
2012-08-29,108.81,109.06,108.8,108.99,83809,28048
2012-08-30,109.01,109.22,108.94,109.05,74488,27987
2012-08-31,109.07,109.26,109.05,109.22,69988,27245
2012-09-03,109.62,109.63,109.27,109.33,61838,28821
2012-09-04,109.42,109.56,109.15,109.16,84638,28475
2012-09-05,109.26,109.61,109.26,109.61,79251,28454
2012-09-06,109.6,109.6,109.38,109.54,80869,28069
2012-09-07,108.9,109.14,108.71,108.86,75980,28757
2012-09-10,109.16,109.23,108.86,109.02,76386,28873
2012-09-11,109.09,109.37,109.06,109.29,62822,29224
2012-09-12,109.19,109.24,108.95,109.16,64556,29763
2012-09-13,109.06,109.21,108.39,108.73,38269,30471
2012-09-14,108.4,108.79,108.29,108.69,54139,28165
2012-09-17,107.96,108.33,107.38,108.26,63142,19776
2012-09-18,108.84,108.92,108.62,108.81,79804,21078
2012-09-19,108.86,108.86,108.48,108.51,89791,25223
2012-09-20,108.71,109.36,108.61,109.36,101213,27217
2012-09-21,109.19,109.35,109.02,109.06,85301,27314
2012-09-24,109.16,109.3,109.03,109.23,70697,28264
2012-09-25,109.32,109.42,109.12,109.26,79647,28088
2012-09-26,109.42,109.46,109.25,109.33,73560,28080
2012-09-27,109.58,109.59,109.18,109.18,86290,28355
2012-09-28,109.31,109.64,109.26,109.48,61399,28063
2012-10-02,109.6,110.03,109.49,110,28712,28297
2012-10-04,109.95,110.24,109.94,110.19,47772,28356
2012-10-05,110.06,110.28,109.97,110.15,57603,28859
2012-10-08,110.01,110.15,109.97,110.07,45293,29956
2012-10-09,110.15,110.18,109.92,110.01,56114,31291
2012-10-10,110.12,110.61,110.12,110.54,49994,31634
2012-10-11,110.7,110.95,110.28,110.34,41058,32901
2012-10-12,110.44,110.44,110.11,110.14,47703,34559
2012-10-15,110.2,110.37,110.1,110.22,48969,33541
2012-10-16,110.14,110.35,110.02,110.02,59489,34876
2012-10-17,109.8,109.93,109.75,109.83,53329,34108
2012-10-18,109.43,109.64,109.28,109.33,59242,33452
2012-10-19,109.46,109.52,109.32,109.48,45160,34483
2012-10-22,109.86,109.86,109.15,109.15,63784,34880
2012-10-23,109.26,109.42,109.01,109.41,67151,36453
2012-10-24,109.61,109.66,109.42,109.54,61862,36464
2012-10-25,109.52,109.72,109.4,109.58,52378,36495
2012-10-26,109.63,109.89,109.53,109.83,60415,35571
2012-10-29,109.89,109.91,109.71,109.77,63367,36246
2012-10-30,109.85,109.91,109.62,109.85,64890,35995
2012-10-31,109.81,110.1,109.78,109.96,65857,36562
2012-11-01,110.03,110.08,109.93,109.99,69804,36046
2012-11-02,109.8,109.92,109.71,109.91,77209,36651
2012-11-05,110.03,110.03,109.67,109.67,78224,37445
2012-11-06,109.76,109.84,109.6,109.81,73448,37061
2012-11-07,109.68,109.89,109.67,109.81,63330,36329
2012-11-08,109.98,110.16,109.92,110.06,68048,37516
2012-11-09,110.17,110.28,109.82,109.86,74502,38146
2012-11-12,109.83,109.91,109.74,109.79,75672,38989
2012-11-13,109.8,110.06,109.8,110.06,77180,41015
2012-11-14,110.05,110.05,109.88,109.96,85347,39351
2012-11-15,110.08,110.13,110.01,110.01,70558,40379
2012-11-16,110.08,110.11,109.98,110.11,66862,39951
2012-11-19,110.01,110.03,109.86,109.91,56580,37915
2012-11-20,109.81,109.86,109.77,109.83,44240,38970
2012-11-21,109.72,109.93,109.66,109.83,66028,39998
2012-11-22,109.72,109.72,109.56,109.56,56916,41199
2012-11-23,109.6,109.61,109.23,109.38,49301,43678
2012-11-26,109.3,109.56,109.29,109.54,55947,44035
2012-11-27,109.41,109.47,109.24,109.39,54230,42819
2012-11-28,109.47,109.58,109.43,109.57,45890,42090
2012-11-29,109.48,109.57,109.44,109.55,34116,42519
2012-11-30,109.65,109.66,109.42,109.43,35520,41631
2012-12-03,109.44,109.53,109.29,109.4,50044,42846
2012-12-04,109.42,109.49,109.33,109.36,42211,43231
2012-12-05,109.42,109.43,108.86,108.96,44797,43050
2012-12-06,108.96,109.04,108.79,109.03,49634,43254
2012-12-07,109.06,109.2,108.9,109.2,41955,43189
2012-12-10,109.09,109.11,108.83,108.88,49531,43767
2012-12-11,108.9,108.95,108.82,108.84,46857,43630
2012-12-12,108.74,108.9,108.67,108.9,46923,42650
2012-12-13,108.8,108.8,108.31,108.47,53603,43373
2012-12-14,108.41,108.62,108.41,108.43,51895,38009
2012-12-17,108.51,108.51,108.37,108.37,52727,21292
2012-12-18,108.26,108.28,108.04,108.04,61833,33423
2012-12-20,107.93,108.22,107.93,108.02,59118,34192
2012-12-21,107.98,108.29,107.86,108.19,66299,34939
2012-12-24,108.13,108.29,107.91,107.91,63887,34403
2012-12-26,107.96,107.96,107.52,107.63,61663,36234
2012-12-27,107.67,107.97,107.66,107.91,64646,36817
2012-12-28,107.9,108.66,107.89,108.38,47477,38481
2013-01-02,108.2,108.23,107.85,108.12,51423,40925
2013-01-03,107.9,109.04,107.88,108.62,68681,40678
2013-01-04,108.53,108.91,108.07,108.67,56116,44854
2013-01-07,108.57,108.99,108.57,108.99,59717,42259
2013-01-08,108.99,109.58,108.99,109.52,60720,40345
2013-01-09,109.52,109.63,109.37,109.45,65032,38039
2013-01-10,109.46,109.81,109.46,109.75,47516,39328
2013-01-11,109.51,109.96,109.09,109.61,62244,39464
2013-01-14,109.48,109.8,109.46,109.6,52046,40075
2013-01-15,109.68,109.88,109.63,109.86,45425,40575
2013-01-16,109.8,109.88,109.66,109.76,44106,41547
2013-01-17,109.66,110.29,109.66,109.99,57429,42392
2013-01-18,109.81,109.92,109.68,109.75,44737,44191
2013-01-21,109.87,109.93,109.7,109.75,48587,44224
2013-01-22,109.65,109.95,109.65,109.8,51068,45547
2013-01-23,109.76,109.93,109.64,109.91,38990,46841
2013-01-24,110.01,110.07,109.89,109.97,45099,47089
2013-01-25,109.91,110.11,109.86,110.09,44005,47549
2013-01-28,109.86,109.98,109.68,109.68,61339,49323
2013-01-29,109.76,109.77,109.29,109.59,84333,48707
2013-01-30,109.2,109.27,108.99,109.04,69640,48556
2013-01-31,109.06,109.24,108.9,109.08,64711,49681
2013-02-01,109.09,109.13,108.8,108.86,67250,52104
2013-02-04,108.72,109.05,108.51,109.05,59202,54401
2013-02-05,109.19,109.39,109.16,109.31,63415,52738
2013-02-06,109.21,109.43,109.11,109.42,81286,53958
2013-02-07,109.56,109.68,109.46,109.46,64607,53829
2013-02-08,109.56,109.58,109.43,109.52,53790,53842
2013-02-12,109.63,109.73,109.57,109.71,43969,54034
2013-02-13,109.62,109.66,109.28,109.32,44982,54217
2013-02-14,109.14,109.69,109.04,109.23,66161,56133
2013-02-15,109.23,109.4,109.22,109.32,54842,56116
2013-02-18,109.47,109.61,109.41,109.45,59563,56927
2013-02-19,109.51,109.86,109.5,109.86,73899,58187
2013-02-20,109.87,109.88,109.58,109.68,55771,58749
2013-02-21,109.75,110.06,109.75,109.99,68781,59668
2013-02-22,110.08,110.08,109.78,109.91,58811,58885
2013-02-25,109.93,110.06,109.91,109.96,41614,59033
2013-02-26,110.26,110.47,110.17,110.42,56183,55843
2013-02-27,110.41,110.82,110.39,110.79,57052,57877
2013-02-28,110.75,110.83,110.51,110.68,62310,58408
2013-03-04,110.79,110.79,110.61,110.71,45818,55896
2013-03-05,110.64,110.85,110.57,110.85,45114,55811
2013-03-06,110.71,110.84,110.63,110.63,55903,54874
2013-03-07,110.59,110.66,110.29,110.29,64046,54196
2013-03-08,110.11,110.39,110.11,110.3,73233,56733
2013-03-11,110.15,110.23,109.94,110.23,79025,57650
2013-03-12,110.29,110.74,110.29,110.64,67879,57760
2013-03-13,110.73,110.78,110.52,110.52,54806,54608
2013-03-14,110.53,110.9,110.45,110.61,63707,57652
2013-03-15,110.63,110.94,110.54,110.86,52395,46352
2013-03-18,111.03,111.27,111.03,111.21,49558,24860
2013-03-19,111.16,111.34,111.01,111.31,63914,45509
2013-03-20,111.11,111.24,110.92,111.08,96136,50552
2013-03-21,110.9,111.14,110.81,111.09,81130,54080
2013-03-22,111.21,111.33,111.19,111.33,62974,55715
2013-03-25,111.23,111.4,111.19,111.22,65032,57849
2013-03-26,111.34,111.38,111.16,111.26,76580,59935
2013-03-27,111.27,111.37,111.22,111.37,39974,60002
2013-03-28,111.71,112.62,111.68,112.62,81946,58253
2013-03-29,112.66,112.68,111.91,112.01,56669,59970
2013-04-01,111.82,112.27,111.62,111.91,66973,61804
2013-04-02,111.94,112.06,111.86,111.96,61931,61368
2013-04-03,111.93,112.27,111.89,112.15,61173,64954
2013-04-04,112.49,112.49,112.06,112.06,57226,64173
2013-04-05,112.26,112.43,112.16,112.43,55665,63706
2013-04-08,112.43,112.73,112.32,112.35,66763,63336
2013-04-09,112.39,112.44,112.08,112.08,54284,62994
2013-04-10,112.12,112.28,112.05,112.2,43982,62792
2013-04-11,112.01,112.08,110.91,111.07,59879,61379
2013-04-12,110.76,110.8,110.35,110.56,57620,61310
2013-04-15,110.62,110.75,110.5,110.69,62376,59329
2013-04-16,111.02,111.7,111.02,111.31,81119,58287
2013-04-17,111.2,111.54,111.2,111.33,76106,59438
2013-04-18,111.49,111.79,111.48,111.78,62638,59685
2013-04-19,111.78,111.9,111.65,111.68,57465,59501
2013-04-22,111.71,111.82,111.65,111.65,52911,60828
2013-04-23,111.64,112.02,111.59,111.84,75607,61868
2013-04-24,112.02,112.05,111.72,111.91,72876,61620
2013-04-25,111.9,112.3,111.79,112.19,85136,59877
2013-04-26,112.21,112.63,112.16,112.46,72169,56956
2013-04-29,112.65,112.91,112.42,112.42,52171,56198
2013-04-30,112.81,112.95,112.65,112.79,81236,56231
2013-05-02,113.46,113.55,113.19,113.23,64979,54052
2013-05-03,113.41,113.42,113.14,113.14,65566,54907
2013-05-06,112.71,112.9,112.38,112.47,71082,55237
2013-05-07,112.48,112.83,112.33,112.56,75133,53958
2013-05-08,112.6,112.7,112.14,112.36,90001,55106
2013-05-09,112.57,113.23,112.15,112.15,81186,54230
2013-05-10,112.01,112.09,111.72,111.89,58696,55178
2013-05-13,111.47,111.71,111.38,111.71,51629,55900
2013-05-14,111.84,112.02,111.82,111.83,52006,54454
2013-05-15,111.58,111.78,111.45,111.78,62410,56952
2013-05-16,111.71,111.75,111.57,111.72,38354,57626
2013-05-20,111.54,111.54,111.31,111.36,53130,55230
2013-05-21,111.45,111.53,111.29,111.36,44986,55710
2013-05-22,111.46,111.52,111.18,111.23,50775,55994
2013-05-23,110.7,111.25,110.54,111.25,85082,57956
2013-05-24,111.01,111.49,110.86,111.2,66291,57516
2013-05-27,111.39,111.54,111.24,111.36,65033,58460
2013-05-28,111.29,111.4,111.14,111.14,62970,60242
2013-05-29,110.57,110.61,109.73,110.11,88080,62979
2013-05-30,109.92,110.31,109.92,110.03,60596,60491
2013-05-31,110.01,110.06,109.33,109.36,62526,62508
2013-06-03,109.48,109.56,109.33,109.51,43415,60706
2013-06-04,109.52,109.71,109.32,109.32,65746,59885
2013-06-05,108.98,109.18,108.89,108.93,67005,61218
2013-06-07,109.21,109.38,109.15,109.38,48501,60172
2013-06-10,108.99,109.14,108.58,109.14,74771,58676
2013-06-11,109.03,109.19,108.62,108.62,78539,56871
2013-06-12,108.73,108.92,107.56,107.56,93885,54398
2013-06-13,107.56,108.29,107.29,108.17,81250,53374
2013-06-14,108.65,108.88,108.39,108.81,79798,45342
2013-06-17,108.81,109,108.2,108.2,72490,27460
2013-06-18,108.1,109.3,108.07,109.15,67043,35206
2013-06-19,109.15,109.46,108.8,108.8,75452,35880
2013-06-20,107.38,107.75,106.75,107.15,70365,38486
2013-06-21,106.62,106.81,105.6,105.6,62159,39799
2013-06-24,105.49,105.95,104.56,104.65,56877,42441
2013-06-25,105.51,105.67,105.07,105.53,55803,39800
2013-06-26,104.75,106.64,104.75,106.3,56179,38005
2013-06-27,107.05,107.3,106.65,106.65,53428,35335
2013-06-28,107.24,107.58,106.89,107.2,59884,37624
2013-07-01,107.02,107.45,106.06,106.2,45663,41060
2013-07-02,106.65,107.19,106.25,106.88,47651,41123
2013-07-03,107.15,107.43,106.41,106.75,45954,42357
2013-07-04,106.51,106.7,106.35,106.67,35136,42867
2013-07-05,106.75,106.8,105.98,106.26,40856,43244
2013-07-08,104.16,105.35,104.15,105.35,43713,45056
2013-07-09,105.35,105.8,105.35,105.5,38157,45408
2013-07-10,105.48,106.47,105.36,106.05,44876,45387
2013-07-11,107.05,107.75,106.87,107.75,47599,42040
2013-07-12,107.69,108.02,107.34,107.52,42105,39297
2013-07-15,107.45,107.74,106.85,106.85,41382,37970
2013-07-16,107.05,107.29,106.81,106.88,34031,38032
2013-07-17,107.08,107.08,106.57,106.66,30026,38209
2013-07-18,107.15,107.43,107.06,107.24,32909,38928
2013-07-19,106.94,107.44,106.87,107.15,26609,39395
2013-07-22,107.31,107.46,107.05,107.25,37405,38199
2013-07-23,107.38,107.58,107.1,107.25,35084,37799
2013-07-24,107.15,107.25,106.96,107.06,27664,37624
2013-07-25,106.45,106.54,106.2,106.25,31888,37964
2013-07-26,106.39,106.58,106.17,106.35,23016,37871
2013-07-29,106.43,106.94,106.43,106.94,19212,36702
2013-07-30,106.61,106.99,106.49,106.81,37583,36293
2013-07-31,106.71,106.85,106.39,106.55,27713,37267
2013-08-01,106.65,106.92,106.5,106.5,27213,37744
2013-08-02,105.66,105.78,105.57,105.69,27620,38757
2013-08-05,106.35,106.5,106.2,106.36,26670,38501
2013-08-06,106.25,106.44,106.22,106.26,30152,40251
2013-08-07,106.23,106.26,105.62,105.7,31474,43117
2013-08-08,105.86,105.92,105.59,105.85,27595,43281
2013-08-09,105.82,105.82,105.63,105.75,28661,43271
2013-08-12,105.84,106.29,105.76,106.2,30489,43324
2013-08-13,105.94,106.15,105.85,105.85,26663,42483
2013-08-14,105.16,105.48,104.93,105.03,30131,45511
2013-08-16,105.02,105.05,104.32,104.92,40734,47440
2013-08-19,104.63,104.66,104.23,104.44,34578,46687
2013-08-20,104.3,105.43,104.29,105.36,57090,44501
2013-08-21,105.36,105.75,105.07,105.1,49192,41500
2013-08-22,104.4,104.68,104.32,104.59,35883,43626
2013-08-23,104.66,104.82,104.42,104.75,32120,44180
2013-08-26,105.16,105.38,105.08,105.13,28639,41953
2013-08-27,105.44,105.48,105.05,105.25,30273,42342
2013-08-28,105.78,106.09,105.71,105.71,45397,39177
2013-08-29,105.64,106.28,105.54,105.88,48069,39639
2013-08-30,106.17,106.41,106.08,106.4,31492,39819
2013-09-02,106.35,106.37,105.87,105.9,38235,41052
2013-09-03,105.75,106.16,105.61,105.85,50270,41319
2013-09-04,105.6,105.74,105.32,105.59,41824,42676
2013-09-05,105.28,105.52,104.82,104.97,47992,43176
2013-09-06,104.4,105.05,104.38,105.05,52187,43966
2013-09-09,105.45,105.96,105.23,105.96,53141,40805
2013-09-10,106.02,106.37,105.66,105.66,61441,39027
2013-09-11,105.52,106.25,105.5,106.25,51752,38381
2013-09-12,106.53,106.74,106.28,106.42,41266,35473
2013-09-13,106.28,106.59,105.88,106.18,42713,31212
2013-09-16,107.05,107.08,106.64,106.88,40728,18358
2013-09-17,106.59,107.41,106.59,107.21,35354,30048
2013-09-23,108.07,108.2,107.88,107.91,38872,33174
2013-09-24,108,108.23,107.84,108.03,37364,35049
2013-09-25,108.37,108.43,107.97,107.97,37953,35318
2013-09-26,108.12,108.13,107.46,107.47,48390,36709
2013-09-27,107.67,107.82,107.39,107.68,43966,38169
2013-09-30,107.86,108.02,107.69,107.93,38211,38375
2013-10-01,108.02,108.04,107.38,107.6,47347,38613
2013-10-02,107.6,108.01,107.45,108.01,32077,37670
2013-10-04,107.99,108.1,107.9,108,25277,39526
2013-10-07,107.93,107.96,107.7,107.82,27952,39910
2013-10-08,107.82,107.92,107.48,107.48,31110,40686
2013-10-10,107.53,107.54,106.92,106.97,44250,42771
2013-10-11,107.15,107.15,106.88,107.12,27211,42999
2013-10-14,107.12,107.15,106.75,106.78,29896,43395
2013-10-15,106.48,107.11,106.48,106.83,41806,44305
2013-10-16,106.7,107.07,106.39,107.07,47059,45220
2013-10-17,107.37,107.56,107.22,107.3,44076,45796
2013-10-18,107.59,107.88,107.59,107.82,35251,47853
2013-10-21,107.74,107.8,107.56,107.77,37727,46575
2013-10-22,107.62,107.91,107.53,107.88,40337,45251
2013-10-23,108.39,108.83,108.33,108.67,54711,45189
2013-10-24,108.67,108.9,108.37,108.48,44217,45103
2013-10-25,108.39,108.65,108.37,108.57,42333,47502
2013-10-28,108.49,108.51,108.03,108.03,46740,48563
2013-10-29,108.14,108.42,108.07,108.42,46459,47017
2013-10-30,108.59,108.74,108.46,108.66,36281,45546
2013-10-31,108.34,108.39,108.17,108.37,45337,46696
2013-11-01,108.22,108.23,107.84,107.84,43332,47226
2013-11-04,107.44,107.65,107.37,107.65,38772,48606
2013-11-05,107.7,107.81,107.23,107.26,51931,48527
2013-11-06,106.98,107.44,106.88,107.44,55075,48969
2013-11-07,107.37,107.48,107.17,107.27,47843,49235
2013-11-08,107.58,107.65,107.45,107.46,34029,50549
2013-11-11,106.47,106.77,106.43,106.67,47386,50321
2013-11-12,106.67,106.69,106.35,106.59,39771,51135
2013-11-13,106.54,106.94,106.42,106.88,41897,49446
2013-11-14,107.37,107.39,106.75,106.75,43940,49786
2013-11-15,106.89,107.08,106.61,106.61,41980,49310
2013-11-18,106.62,106.76,106.52,106.67,43102,47739
2013-11-19,106.86,106.88,106.19,106.19,48026,48470
2013-11-20,106.07,106.4,106.04,106.18,53971,48702
2013-11-21,105.71,105.83,105.6,105.83,42439,49510
2013-11-22,105.87,106.22,105.62,106.22,39287,49644
2013-11-25,106.17,106.4,106.05,106.05,39556,48531
2013-11-26,106.24,106.38,106.12,106.24,32218,47923
2013-11-27,106.5,106.5,106.24,106.25,28683,47345
2013-11-28,106.08,106.29,106.03,106.08,30434,47105
2013-11-29,106.12,106.22,105.71,105.83,41273,47741
2013-12-02,105.79,105.83,105.29,105.36,32925,49488
2013-12-03,105.21,105.54,105.16,105.42,43877,49001
2013-12-04,105.49,105.75,105.29,105.47,39930,49582
2013-12-05,105.27,105.46,105.07,105.19,39704,50547
2013-12-06,105.07,105.49,104.99,105.47,42414,51324
2013-12-09,105.51,105.96,105.48,105.93,39240,50319
2013-12-10,105.85,106.06,105.76,105.82,49904,48654
2013-12-11,105.96,105.97,105.53,105.53,26690,47793
2013-12-12,105.46,105.67,105.36,105.62,28238,43484
2013-12-13,105.47,105.95,105.46,105.93,23299,31456
2013-12-16,105.91,106.53,105.9,106.42,24111,18099
2013-12-17,106.32,106.82,106.23,106.69,32515,38705
2013-12-18,106.69,106.73,106.42,106.47,26766,39072
2013-12-19,106.3,106.71,106.01,106.37,31325,39811
2013-12-20,106.26,106.53,106.08,106.47,19182,39804
2013-12-23,106.72,106.92,106.59,106.92,22290,38722
2013-12-24,106.84,107.05,106.78,107.02,16999,36822
2013-12-26,106.86,107.03,106.74,106.91,18246,36235
2013-12-27,106.78,107.35,106.69,107.16,23177,36836
2013-12-30,107.21,107.4,106.91,106.91,12170,36614
2014-01-02,106.82,106.82,106.01,106.02,19994,37753
2014-01-03,106.07,106.16,105.58,105.85,36102,38966
2014-01-06,105.74,106.38,105.73,106.38,33396,40395
2014-01-07,106.63,106.63,106,106.38,31672,39448
2014-01-08,106.19,106.71,106.14,106.38,30549,40724
2014-01-09,106.22,106.38,105.82,106.12,28648,40549
2014-01-10,106.16,106.56,106.05,106.32,25484,40816
2014-01-13,107,107.15,106.57,106.57,28039,41281
2014-01-14,106.76,106.88,106.41,106.41,25400,41400
2014-01-15,106.33,106.48,106.13,106.17,23065,42131
2014-01-16,106.16,106.46,106,106.41,29130,43947
2014-01-17,106.57,106.58,106.28,106.34,18972,43852
2014-01-20,106.41,106.51,106.3,106.32,24307,45374
2014-01-21,106.33,106.44,106.21,106.22,15210,45442
2014-01-22,106.26,106.34,106.01,106.04,24611,46622
2014-01-23,106.03,106.37,105.93,106.34,30685,45655
2014-01-24,106.72,107.05,106.65,107.01,33658,46337
2014-01-27,107.32,107.34,106.75,106.75,44209,44024
2014-01-28,106.82,106.9,106.65,106.82,23037,43565
2014-01-29,106.71,106.75,106.53,106.75,17160,43440
2014-02-03,107.12,107.12,106.7,106.84,25268,44174
2014-02-04,107.08,107.52,107.05,107.44,32903,43070
2014-02-05,107.29,107.63,107.29,107.36,28503,42488
