,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2019-09-16 06:30:00+00:00,0.0005165144974044973,0.00042200000000103266,4.922901826848591e-05,0.00884229717411178,0.011280289366921879,0.04385633982811267,0.0,9872.36,131.86,131.86,0.0,0.013180437855225095,131.86,131.86,1,-0.0004096591635757307,0.013584697531653665,0.013180437855225095,[],2019-09-16 06:30:00+00:00,2019-09,2019-09-16 00:01:00+00:00,-1.5,10004.220000000001,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 131.86, 'amount': 1}]",131.86,-0.000149914249049643,1.183271454479453,0.0,0.0,0,1.8102238806145996,9872.36,133.36,133.36,174,[],0.0
2019-09-17 06:30:00+00:00,0.0005185884130555449,0.0004750000000008914,6.639313348144203e-05,0.009753874202370616,0.01129427975045167,0.04398296754014052,0.0,9872.36,132.39000000000001,132.39000000000001,0.0,0.013232714460631201,132.39000000000001,132.39000000000001,1,-0.0004096591635757307,0.013584697531653665,0.013232714460631201,[],2019-09-17 06:30:00+00:00,2019-09,2019-09-17 00:01:00+00:00,0.5299999999988358,10004.75,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.39000000000001, 'amount': 1}]",132.39000000000001,5.297764343437095e-05,1.3189115119553003,0.0,0.0,0,2.0316470162162585,9872.36,131.86,131.86,175,[],0.0
2019-09-18 06:30:00+00:00,0.0005190238048797521,0.0005150000000009314,8.231590935764763e-05,0.01039197812215198,0.011283051147264791,0.04406023684868527,0.0,9872.36,132.79,132.79,0.0,0.013272164835109916,132.79,132.79,1,-0.0004096591635757307,0.013584697531653665,0.013272164835109916,[],2019-09-18 06:30:00+00:00,2019-09,2019-09-18 00:01:00+00:00,0.4000000000014552,10005.150000000001,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.79, 'amount': 1}]",132.79,3.998100902080637e-05,1.4206122162725108,0.0,0.0,0,2.1963923296221664,9872.36,132.39000000000001,132.39000000000001,176,[],0.0
2019-09-19 06:30:00+00:00,0.0005176567031212756,0.0005090000000007588,0.00010270653663134891,0.009936189608022561,0.011267402329951822,0.043982713099484046,0.0,9872.36,132.73,132.73,0.0,0.013266247480032661,132.73,132.73,1,-0.0004096591635757307,0.013584697531653665,0.013266247480032661,[],2019-09-19 06:30:00+00:00,2019-09,2019-09-19 00:01:00+00:00,-0.06000000000130967,10005.09,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.73, 'amount': 1}]",132.73,-5.996911590755438e-06,1.3998232081986532,0.0,0.0,0,2.164179264110647,9872.36,132.79,132.79,177,[],0.0
2019-09-20 06:30:00+00:00,0.000516228277819764,0.0005170000000007668,0.00011351675510920932,0.009936189608022561,0.011235726788642937,0.04397793803462726,0.0,9872.36,132.81,132.81,0.0,0.013274137271030877,132.81,132.81,1,-0.0004096591635757307,0.013584697531653665,0.013274137271030877,[],2019-09-20 06:30:00+00:00,2019-09,2019-09-20 00:01:00+00:00,0.07999999999992724,10005.17,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.81, 'amount': 1}]",132.81,7.9959300716137e-06,1.4177390818317612,0.0,0.0,0,2.1919955587180757,9872.36,132.73,132.73,178,[],0.0
2019-09-23 06:30:00+00:00,0.0005150795670175983,0.0005050000000008659,0.00010701029967134184,0.009753874202370616,0.011207629355648823,0.04398987076261942,0.0,9872.36,132.69,132.69,0.0,0.013262302537218704,132.69,132.69,1,-0.0004096591635757307,0.013584697531653665,0.013262302537218704,[],2019-09-23 06:30:00+00:00,2019-09,2019-09-23 00:01:00+00:00,-0.11999999999898137,10005.050000000001,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.69, 'amount': 1}]",132.69,-1.1993799205689548e-05,1.3801812897364885,0.0,0.0,0,2.1332031263396103,9872.36,132.81,132.81,179,[],0.0
2019-09-24 06:30:00+00:00,0.0005141927743363624,0.0005280000000009721,0.00011062885525070161,0.010209662716500034,0.011186141903244434,0.04400189348145644,0.0,9872.36,132.92000000000002,132.92000000000002,0.0,0.013284985527641405,132.92000000000002,132.92000000000002,1,-0.0004096591635757307,0.013584697531653665,0.013284985527641405,[],2019-09-24 06:30:00+00:00,2019-09,2019-09-24 00:01:00+00:00,0.22999999999956344,10005.28,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.92000000000002, 'amount': 1}]",132.92000000000002,2.298839086267712e-05,1.437471514778903,0.0,0.0,0,2.224112279052194,9872.36,132.69,132.69,180,[],0.0
2019-09-25 06:30:00+00:00,0.0005133639233107592,0.0005520000000009961,0.00010512822264088595,0.010847766636281397,0.011175637827671118,0.04397468071088155,0.0,9872.36,133.16,133.16,0.0,0.013308653623199993,133.16,133.16,1,-0.0004096591635757307,0.013584697531653665,0.013308653623199993,[],2019-09-25 06:30:00+00:00,2019-09,2019-09-25 00:01:00+00:00,0.23999999999978172,10005.52,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 133.16, 'amount': 1}]",133.16,2.398733468722547e-05,1.496892418957943,0.0,0.0,0,2.3187314899512197,9872.36,132.92000000000002,132.92000000000002,181,[],0.0
2019-09-26 06:30:00+00:00,0.0005122917304518613,0.0005390000000011774,8.115851671532644e-05,0.01093892433910737,0.011144780253608043,0.043968807467188495,0.0,9872.36,133.03,133.03,0.0,0.013295833545718855,133.03,133.03,1,-0.0004096591635757307,0.013584697531653665,0.013295833545718855,[],2019-09-26 06:30:00+00:00,2019-09,2019-09-26 00:01:00+00:00,-0.12999999999919964,10005.390000000001,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 133.03, 'amount': 1}]",133.03,-1.2992827958746567e-05,1.4566665735153363,0.0,0.0,0,2.2555073681284274,9872.36,133.16,133.16,182,[],0.0
2019-09-27 06:30:00+00:00,0.0005112696225867345,0.0005250000000009969,6.130263384152941e-05,0.01093892433910737,0.011114343753873638,0.0439783857341926,0.0,9872.36,132.89000000000001,132.89000000000001,0.0,0.013282026935858676,132.89000000000001,132.89000000000001,1,-0.0004096591635757307,0.013584697531653665,0.013282026935858676,[],2019-09-27 06:30:00+00:00,2019-09,2019-09-27 00:01:00+00:00,-0.1400000000012369,10005.25,"[{'cost_basis': 127.64, 'sid': Equity(1 [LKTB]), 'last_sale_price': 132.89000000000001, 'amount': 1}]",132.89000000000001,-1.3992458065326119e-05,1.4139156722871933,0.0,0.0,0,2.188230079056044,9872.36,133.03,133.03,183,[],0.0
