,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2019-01-16 06:30:00+00:00,0.022516425101398046,-0.0008877959999996632,0.007112965727633126,-0.0012524461839525936,0.023240681982152327,0.9566491737093938,0.0,39.10203999999976,9952.02,9952.02,0.0,0.9960863214518397,9952.02,9952.02,1,-0.003617795999999913,0.9960893744502083,0.9960863214518397,[],2019-01-16 06:30:00+00:00,2019-01,2019-01-16 00:01:00+00:00,-7.799999999999272,9991.12204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.59, 'sid': Equity(1 [LKTB])}]",127.59,-0.000780084089944455,-0.8934130856436936,0.0,0.0,0,-1.4044659727397322,39.10203999999976,9959.82,9959.82,11,[],0.0
2019-01-17 06:30:00+00:00,0.021515676163707097,-0.0012777959999996646,0.006213495589077459,-0.0016438356164378831,0.022195956427308143,0.9571685200075968,0.0,39.10203999999976,9948.12,9948.12,0.0,0.9960847931643663,9948.12,9948.12,1,-0.003617795999999913,0.9960893744502083,0.9960847931643663,[],2019-01-17 06:30:00+00:00,2019-01,2019-01-17 00:01:00+00:00,-3.899999999999636,9987.22204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.54, 'sid': Equity(1 [LKTB])}]",127.54,-0.0003903465481039925,-1.2380449367577457,0.0,0.0,0,-1.9261119203220023,39.10203999999976,9952.02,9952.02,12,[],0.0
2019-01-18 06:30:00+00:00,0.024514125439105822,-0.004397795999999787,0.0046298300632741166,-0.004774951076320533,0.025021509441960483,0.9707960913978552,0.0,39.10203999999976,9916.92,9916.92,0.0,0.9960725237607048,9916.92,9916.92,1,-0.0043977959999998,0.9960893744502083,0.9960725237607048,[],2019-01-18 06:30:00+00:00,2019-01,2019-01-18 00:01:00+00:00,-31.200000000000728,9956.02204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.14, 'sid': Equity(1 [LKTB])}]",127.14,-0.003123991824257155,-3.4733331752156245,0.0,0.0,0,-4.4523011336908604,39.10203999999976,9948.12,9948.12,13,[],0.0
2019-01-21 06:30:00+00:00,0.02398778332942872,-0.005801795999999637,0.0038454645972021318,-0.006183953033267686,0.02444822385528822,0.9725066121223596,0.0,39.10203999999976,9902.880000000001,9902.880000000001,0.0,0.9960669774052419,9902.880000000001,9902.880000000001,1,-0.0058017959999996545,0.9960893744502083,0.9960669774052419,[],2019-01-21 06:30:00+00:00,2019-01,2019-01-21 00:01:00+00:00,-14.039999999999054,9941.98204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 126.96000000000001, 'sid': Equity(1 [LKTB])}]",126.96000000000001,-0.0014102017797460453,-4.3541963940322885,0.0,0.0,0,-5.390776840357755,39.10203999999976,9916.92,9916.92,14,[],0.0
2019-01-22 06:30:00+00:00,0.026982178652203006,-0.0028377959999996705,0.00500091007758996,-0.0032093933463790414,0.027445274079961068,0.976740019003546,0.0,39.10203999999976,9932.52,9932.52,0.0,0.9960786680599057,9932.52,9932.52,1,-0.0058017959999996545,0.9960893744502083,0.9960786680599057,[],2019-01-22 06:30:00+00:00,2019-01,2019-01-22 00:01:00+00:00,29.639999999999418,9971.62204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.34, 'sid': Equity(1 [LKTB])}]",127.34,0.0029812968762916725,-1.756661861328283,0.0,0.0,0,-2.5322117539246403,39.10203999999976,9902.880000000001,9902.880000000001,15,[],0.0
2019-01-23 06:30:00+00:00,0.026168411953858772,-0.00244779599999978,0.004800676351581267,-0.002818003913893641,0.026623335121811694,0.9765751696991642,0.0,39.10203999999976,9936.42,9936.42,0.0,0.9960802011320101,9936.42,9936.42,1,-0.0058017959999996545,0.9960893744502083,0.9960802011320101,[],2019-01-23 06:30:00+00:00,2019-01,2019-01-23 00:01:00+00:00,3.899999999999636,9975.52204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.39, 'sid': Equity(1 [LKTB])}]",127.39,0.0003911098900815091,-1.4626861275231604,0.0,0.0,0,-2.111921184858144,39.10203999999976,9932.52,9932.52,16,[],0.0
2019-01-24 06:30:00+00:00,0.025354168990287595,-0.0028377959999997815,0.0044109256133646,-0.0032093933463790414,0.02579152587990092,0.9767045819678882,0.0,39.10203999999976,9932.52,9932.52,0.0,0.9960786680599057,9932.52,9932.52,1,-0.0058017959999996545,0.9960893744502083,0.9960786680599057,[],2019-01-24 06:30:00+00:00,2019-01,2019-01-24 00:01:00+00:00,-3.899999999999636,9971.62204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.34, 'sid': Equity(1 [LKTB])}]",127.34,-0.0003909569829390058,-1.6494327184950421,0.0,0.0,0,-2.369801724694257,39.10203999999976,9936.42,9936.42,17,[],0.0
2019-01-25 06:30:00+00:00,0.024705002016198324,-0.0036177959999997844,0.003977026065009085,-0.0039921722113497315,0.025121122085830627,0.9771382453220575,0.0,39.10203999999976,9924.720000000001,9924.720000000001,0.0,0.9960755983152827,9924.720000000001,9924.720000000001,1,-0.0058017959999996545,0.9960893744502083,0.9960755983152827,[],2019-01-25 06:30:00+00:00,2019-01,2019-01-25 00:01:00+00:00,-7.799999999999272,9963.822040000001,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.24000000000001, 'sid': Equity(1 [LKTB])}]",127.24000000000001,-0.0007822197801632402,-2.042005083320343,0.0,0.0,0,-2.899662654776647,39.10203999999976,9932.52,9932.52,18,[],0.0
2019-01-28 06:30:00+00:00,0.024312906873819207,-0.004865795999999922,0.0035138100871524415,-0.005244618395302769,0.02470341532056958,0.9780301480555863,0.0,39.10203999999976,9912.24,9912.24,0.0,0.9960706767144746,9912.24,9912.24,1,-0.0058017959999996545,0.9960893744502083,0.9960706767144746,[],2019-01-28 06:30:00+00:00,2019-01,2019-01-28 00:01:00+00:00,-12.480000000001382,9951.34204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.08, 'sid': Equity(1 [LKTB])}]",127.08,-0.00125253140310011,-2.6490093351420065,0.0,0.0,0,-3.672444380298779,39.10203999999976,9924.720000000001,9924.720000000001,19,[],0.0
2019-01-29 06:30:00+00:00,0.024495568546203477,-0.006893795999999841,0.0030415693499633543,-0.007279843444226497,0.024852191117700654,0.9798668195467284,0.0,39.10203999999976,9891.960000000001,9891.960000000001,0.0,0.9960626527311474,9891.960000000001,9891.960000000001,1,-0.00689379599999981,0.9960893744502083,0.9960626527311474,[],2019-01-29 06:30:00+00:00,2019-01,2019-01-29 00:01:00+00:00,-20.279999999998836,9931.06204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 126.82000000000001, 'sid': Equity(1 [LKTB])}]",126.82000000000001,-0.0020379160839294475,-3.546053805740295,0.0,0.0,0,-4.679840553857594,39.10203999999976,9912.24,9912.24,20,[],0.0
2019-01-30 06:30:00+00:00,0.02399000960348499,-0.007907796000000022,0.002735803293382624,-0.00829745596868825,0.024330898033558975,0.9802509753927218,0.0,39.10203999999976,9881.82,9881.82,0.0,0.9960586284377253,9881.82,9881.82,1,-0.007907796000000076,0.9960893744502083,0.9960586284377253,[],2019-01-30 06:30:00+00:00,2019-01,2019-01-30 00:01:00+00:00,-10.140000000001237,9920.92204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 126.69, 'sid': Equity(1 [LKTB])}]",126.69,-0.001021038833425858,-3.9590961887304648,0.0,0.0,0,-5.146283970322335,39.10203999999976,9891.960000000001,9891.960000000001,21,[],0.0
2019-01-31 06:30:00+00:00,0.028157894574324358,-0.003695795999999918,0.0035552256509191046,-0.0040704500978466784,0.028501316447459048,0.9839633994473425,0.0,39.10203999999976,9923.94,9923.94,0.0,0.9960752910764592,9923.94,9923.94,1,-0.007907796000000076,0.9960893744502083,0.9960752910764592,[],2019-01-31 06:30:00+00:00,2019-01,2019-01-31 00:01:00+00:00,42.1200000000008,9963.04204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.23, 'sid': Equity(1 [LKTB])}]",127.23,0.004245573126185009,-1.492669452263715,0.0,0.0,0,-2.330949089817425,39.10203999999976,9881.82,9881.82,22,[],0.0
2019-02-01 06:30:00+00:00,0.027826258148968084,-0.002603795999999936,0.003546227810495539,-0.0029745596868877566,0.028168612057927832,0.9839495592433771,0.0,39.10203999999976,9934.86,9934.86,0.0,0.9960795880470386,9934.86,9934.86,1,-0.007907796000000076,0.9960893744502083,0.9960795880470386,[],2019-02-01 06:30:00+00:00,2019-02,2019-02-01 00:01:00+00:00,10.920000000000073,9973.96204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.37, 'sid': Equity(1 [LKTB])}]",127.37,0.0010960507800887864,-1.0132197711014403,0.0,0.0,0,-1.5987479762374408,39.10203999999976,9923.94,9923.94,23,[],0.0
2019-02-07 06:30:00+00:00,0.02728213083573166,-0.0033057960000000275,0.003315387562709055,-0.003679060665361389,0.027613168605906645,0.9841299746400414,0.0,39.10203999999976,9927.84,9927.84,0.0,0.9960768267896941,9927.84,9927.84,1,-0.007907796000000076,0.9960893744502083,0.9960768267896941,[],2019-02-07 06:30:00+00:00,2019-02,2019-02-07 00:01:00+00:00,-7.020000000000437,9966.94204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.28, 'sid': Equity(1 [LKTB])}]",127.28,-0.0007038326366038961,-1.2612505605159172,0.0,0.0,0,-1.9759950815712362,39.10203999999976,9934.86,9934.86,24,[],0.0
2019-02-08 06:30:00+00:00,0.027919425764674464,-0.0008877959999999963,0.0034824554138121605,-0.0012524461839522605,0.028252680448614405,0.9846508976396685,0.0,39.10203999999976,9952.02,9952.02,0.0,0.9960863214518397,9952.02,9952.02,1,-0.007907796000000076,0.9960893744502083,0.9960863214518397,[],2019-02-08 06:30:00+00:00,2019-02,2019-02-08 00:01:00+00:00,24.18000000000029,9991.12204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.59, 'sid': Equity(1 [LKTB])}]",127.59,0.0024260199269705573,-0.3072748667804324,0.0,0.0,0,-0.5028102285693512,39.10203999999976,9927.84,9927.84,25,[],0.0
2019-02-11 06:30:00+00:00,0.02827543309804057,0.001374204000000212,0.0035970034953290314,0.00101761252446253,0.028609812816895865,0.9849855112558805,0.0,39.10203999999976,9974.640000000001,9974.640000000001,0.0,0.9960951620439386,9974.640000000001,9974.640000000001,1,-0.007907796000000076,0.9960951620439386,0.9960951620439386,[],2019-02-11 06:30:00+00:00,2019-02,2019-02-11 00:01:00+00:00,22.6200000000008,10013.742040000001,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.88000000000001, 'sid': Equity(1 [LKTB])}]",127.88000000000001,0.002264009979003445,0.48432512430304636,0.0,0.0,0,0.8185279565790368,39.10203999999976,9952.02,9952.02,26,[],0.0
2019-02-12 06:30:00+00:00,0.028929681228962657,-0.0012777959999998867,0.003207386613236319,-0.00164383561643755,0.029241250144392238,0.9862764456941622,0.0,39.10203999999976,9948.12,9948.12,0.0,0.9960847931643663,9948.12,9948.12,1,-0.007907796000000076,0.9960951620439386,0.9960847931643663,[],2019-02-12 06:30:00+00:00,2019-02,2019-02-12 00:01:00+00:00,-26.520000000000437,9987.22204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.54, 'sid': Equity(1 [LKTB])}]",127.54,-0.0026483606122532644,-0.39857796709508564,0.0,0.0,0,-0.6299822257613957,39.10203999999976,9974.640000000001,9974.640000000001,27,[],0.0
2019-02-13 06:30:00+00:00,0.028493558749932577,-0.002135795999999912,0.003020797231894618,-0.002504892367905187,0.028795624532995383,0.9864611484347402,0.0,39.10203999999976,9939.54,9939.54,0.0,0.9960814267268776,9939.54,9939.54,1,-0.007907796000000076,0.9960951620439386,0.9960814267268776,[],2019-02-13 06:30:00+00:00,2019-02,2019-02-13 00:01:00+00:00,-8.579999999999927,9978.64204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.43, 'sid': Equity(1 [LKTB])}]",127.43,-0.000859097751670701,-0.6615811507272212,0.0,0.0,0,-1.0381942564432687,39.10203999999976,9948.12,9948.12,28,[],0.0
2019-02-14 06:30:00+00:00,0.028074026036469052,-0.0014337960000000427,0.0029749940138599183,-0.0018003913894316659,0.02837350707144629,0.9864166304885771,0.0,39.10203999999976,9946.56,9946.56,0.0,0.9960841815151197,9946.56,9946.56,1,-0.007907796000000076,0.9960951620439386,0.9960841815151197,[],2019-02-14 06:30:00+00:00,2019-02,2019-02-14 00:01:00+00:00,7.019999999998618,9985.66204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.52, 'sid': Equity(1 [LKTB])}]",127.52,0.0007035025379062976,-0.4305609487240979,0.0,0.0,0,-0.677498164964254,39.10203999999976,9939.54,9939.54,29,[],0.0
2019-02-15 06:30:00+00:00,0.027977715160476157,0.0001262039999998521,0.0030032829139046502,-0.00023483365949028556,0.02827693936884159,0.9864740771243865,0.0,39.10203999999976,9962.16,9962.16,0.0,0.9960902894211139,9962.16,9962.16,1,-0.007907796000000076,0.9960951620439386,0.9960902894211139,[],2019-02-15 06:30:00+00:00,2019-02,2019-02-15 00:01:00+00:00,15.600000000000364,10001.26204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.72, 'sid': Equity(1 [LKTB])}]",127.72,0.0015622399333674597,0.05140360664774467,0.0,0.0,0,0.08198534940250696,39.10203999999976,9946.56,9946.56,30,[],0.0
2019-02-18 06:30:00+00:00,0.02871616950442723,-0.002759795999999981,0.0027078290759664416,-0.0031311154598817614,0.028997555913600866,0.9875856313200605,0.0,39.10203999999976,9933.300000000001,9933.300000000001,0.0,0.9960789747702551,9933.300000000001,9933.300000000001,1,-0.007907796000000076,0.9960951620439386,0.9960789747702551,[],2019-02-18 06:30:00+00:00,2019-02,2019-02-18 00:01:00+00:00,-28.859999999998763,9972.40204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.35000000000001, 'sid': Equity(1 [LKTB])}]",127.35000000000001,-0.0028856358212167033,-0.7684055256415026,0.0,0.0,0,-1.154223889757089,39.10203999999976,9962.16,9962.16,31,[],0.0
2019-02-19 06:30:00+00:00,0.02824922097431316,-0.0028377960000001146,0.0026178995004293463,-0.0032093933463787083,0.028526080499320244,0.9875833098572387,0.0,39.10203999999976,9932.52,9932.52,0.0,0.9960786680599057,9932.52,9932.52,1,-0.007907796000000076,0.9960951620439386,0.9960786680599057,[],2019-02-19 06:30:00+00:00,2019-02,2019-02-19 00:01:00+00:00,-0.7800000000006548,9971.62204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.34, 'sid': Equity(1 [LKTB])}]",127.34,-7.821585981715451e-05,-0.7785015119422356,0.0,0.0,0,-1.1687015065982236,39.10203999999976,9933.300000000001,9933.300000000001,32,[],0.0
2019-02-20 06:30:00+00:00,0.027826303950854583,-0.0025257960000001356,0.0025582761620246064,-0.0028962818003904767,0.02810000968627433,0.9875524748868483,0.0,39.10203999999976,9935.640000000001,9935.640000000001,0.0,0.9960798946134952,9935.640000000001,9935.640000000001,1,-0.007907796000000076,0.9960951620439386,0.9960798946134952,[],2019-02-20 06:30:00+00:00,2019-02,2019-02-20 00:01:00+00:00,3.1200000000008004,9974.742040000001,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.38000000000001, 'sid': Equity(1 [LKTB])}]",127.38000000000001,0.0003128879120652961,-0.6805183074623126,0.0,0.0,0,-1.0219154999034996,39.10203999999976,9932.52,9932.52,33,[],0.0
2019-02-21 06:30:00+00:00,0.027836957176036202,-0.004397796000000231,0.0023794744143691418,-0.004774951076319978,0.028100484148883827,0.9879948946000748,0.0,39.10203999999976,9916.92,9916.92,0.0,0.9960725237607048,9916.92,9916.92,1,-0.007907796000000076,0.9960951620439386,0.9960725237607048,[],2019-02-21 06:30:00+00:00,2019-02,2019-02-21 00:01:00+00:00,-18.720000000001164,9956.02204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.14, 'sid': Equity(1 [LKTB])}]",127.14,-0.0018767402630495145,-1.15994417186399,0.0,0.0,0,-1.703275578529968,39.10203999999976,9935.640000000001,9935.640000000001,34,[],0.0
2019-02-22 06:30:00+00:00,0.0275334002964119,-0.0036177960000000065,0.0023564758928586783,-0.0039921722113493985,0.02779538612281676,0.9879682434114403,0.0,39.10203999999976,9924.720000000001,9924.720000000001,0.0,0.9960755983152827,9924.720000000001,9924.720000000001,1,-0.007907796000000076,0.9960951620439386,0.9960755983152827,[],2019-02-22 06:30:00+00:00,2019-02,2019-02-22 00:01:00+00:00,7.800000000001091,9963.822040000001,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.24000000000001, 'sid': Equity(1 [LKTB])}]",127.24000000000001,0.0007834454331925311,-0.9343545276026328,0.0,0.0,0,-1.3768675924616955,39.10203999999976,9916.92,9916.92,35,[],0.0
2019-02-25 06:30:00+00:00,0.02719691834031654,-0.00439779600000012,0.0022496734522520043,-0.004774951076319978,0.02745325698583515,0.9880665388297675,0.0,39.10203999999976,9916.92,9916.92,0.0,0.9960725237607048,9916.92,9916.92,1,-0.007907796000000076,0.9960951620439386,0.9960725237607048,[],2019-02-25 06:30:00+00:00,2019-02,2019-02-25 00:01:00+00:00,-7.800000000001091,9956.02204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.14, 'sid': Equity(1 [LKTB])}]",127.14,-0.0007828321269376382,-1.1211259971183047,0.0,0.0,0,-1.6446923380061689,39.10203999999976,9924.720000000001,9924.720000000001,36,[],0.0
2019-02-26 06:30:00+00:00,0.027175902389739468,-0.0028377960000001146,0.002275864292495458,-0.0032093933463787083,0.027432366979198528,0.9881231053535061,0.0,39.10203999999976,9932.52,9932.52,0.0,0.9960786680599057,9932.52,9932.52,1,-0.007907796000000076,0.9960951620439386,0.9960786680599057,[],2019-02-26 06:30:00+00:00,2019-02,2019-02-26 00:01:00+00:00,15.600000000000364,9971.62204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.34, 'sid': Equity(1 [LKTB])}]",127.34,0.0015668908663846182,-0.6989754722157763,0.0,0.0,0,-1.0387381214757307,39.10203999999976,9916.92,9916.92,37,[],0.0
2019-02-27 06:30:00+00:00,0.02704927245014245,-0.0015117960000000652,0.002286648575769056,-0.0018786692759285017,0.02730523840484165,0.9881431877885911,0.0,39.10203999999976,9945.78,9945.78,0.0,0.996083875618825,9945.78,9945.78,1,-0.007907796000000076,0.9960951620439386,0.996083875618825,[],2019-02-27 06:30:00+00:00,2019-02,2019-02-27 00:01:00+00:00,13.260000000000218,9984.88204,"[{'cost_basis': 127.70382000000001, 'amount': 78, 'last_sale_price': 127.51, 'sid': Equity(1 [LKTB])}]",127.51,0.0013297736262776194,-0.35775137416637365,0.0,0.0,0,-0.5362755481729358,39.10203999999976,9932.52,9932.52,38,[],0.0
