,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2019-01-16 06:30:00+00:00,0.014347196565555147,-0.0002499999999997504,0.011349529103157929,-0.0012524461839525936,0.023240681982152327,0.5966942514031796,0.0,72.36,127.59,127.59,0.0,0.6381095273818456,127.59,127.59,1,-0.0019999999999998864,0.6382904273931517,0.6381095273818456,[],2019-01-16 06:30:00+00:00,2019-01,2019-01-16 00:01:00+00:00,-0.10000000000002274,199.95,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.59, 'amount': 1}]",127.59,-0.0004998750312422695,-0.3927167676552636,0.0,0.0,0,-0.6228613295523282,72.36,127.69,127.69,11,[],0.0
2019-01-17 06:30:00+00:00,0.013719255285664056,-0.0004999999999997229,0.010087909602460445,-0.0016438356164378831,0.022195956427308143,0.5974226996187927,0.0,72.36,127.54,127.54,0.0,0.6380190095047524,127.54,127.54,1,-0.0019999999999998864,0.6382904273931517,0.6380190095047524,[],2019-01-17 06:30:00+00:00,2019-01,2019-01-17 00:01:00+00:00,-0.04999999999998295,199.9,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.54, 'amount': 1}]",127.54,-0.0002500625156288683,-0.759236942271823,0.0,0.0,0,-1.1922805730863693,72.36,127.59,127.59,12,[],0.0
2019-01-18 06:30:00+00:00,0.015715461642665796,-0.0024999999999998357,0.008281402969286328,-0.004774951076320533,0.025021509441960483,0.6129678369659399,0.0,72.36,127.14,127.14,0.0,0.6372932330827068,127.14,127.14,1,-0.00274931267183224,0.6382904273931517,0.6372932330827068,[],2019-01-18 06:30:00+00:00,2019-01,2019-01-18 00:01:00+00:00,-0.4000000000000057,199.5,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.14, 'amount': 1}]",127.14,-0.002001000500250205,-3.079995237863394,0.0,0.0,0,-3.977825209819253,72.36,127.54,127.54,13,[],0.0
2019-01-21 06:30:00+00:00,0.015396621489400289,-0.0033999999999998476,0.0073066743257102175,-0.006183953033267686,0.02444822385528822,0.6150934960084713,0.0,72.36,126.96000000000001,126.96000000000001,0.0,0.6369656833232993,126.96000000000001,126.96000000000001,1,-0.0036490877280682147,0.6382904273931517,0.6369656833232993,[],2019-01-21 06:30:00+00:00,2019-01,2019-01-21 00:01:00+00:00,-0.18000000000000682,199.32,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 126.96000000000001, 'amount': 1}]",126.96000000000001,-0.0009022556390977376,-3.9740375737876845,0.0,0.0,0,-4.960528136531617,72.36,127.14,127.14,14,[],0.0
2019-01-22 06:30:00+00:00,0.017254850291051994,-0.0014999999999999458,0.00806926692106178,-0.0032093933463790414,0.027445274079961068,0.6178875393411082,0.0,72.36,127.34,127.34,0.0,0.6376564847270907,127.34,127.34,1,-0.0036490877280682147,0.6382904273931517,0.6376564847270907,[],2019-01-22 06:30:00+00:00,2019-01,2019-01-22 00:01:00+00:00,0.37999999999999545,199.7,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.34, 'amount': 1}]",127.34,0.001906482038932289,-1.4534311692437925,0.0,0.0,0,-2.104542943075129,72.36,126.96000000000001,126.96000000000001,15,[],0.0
2019-01-23 06:30:00+00:00,0.0167275046508574,-0.0012499999999997513,0.007672795539458585,-0.002818003913893641,0.026623335121811694,0.617561130634806,0.0,72.36,127.39,127.39,0.0,0.637747183979975,127.39,127.39,1,-0.0036490877280682147,0.6382904273931517,0.637747183979975,[],2019-01-23 06:30:00+00:00,2019-01,2019-01-23 00:01:00+00:00,0.05000000000001137,199.75,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.39, 'amount': 1}]",127.39,0.0002503755633451732,-1.1698039511743716,0.0,0.0,0,-1.695940970046758,72.36,127.34,127.34,16,[],0.0
2019-01-24 06:30:00+00:00,0.01620997370869399,-0.0014999999999998348,0.007112809823855449,-0.0032093933463790414,0.02579152587990092,0.6177470674780332,0.0,72.36,127.34,127.34,0.0,0.6376564847270907,127.34,127.34,1,-0.0036490877280682147,0.6382904273931517,0.6376564847270907,[],2019-01-24 06:30:00+00:00,2019-01,2019-01-24 00:01:00+00:00,-0.05000000000001137,199.7,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.34, 'amount': 1}]",127.34,-0.0002503128911139907,-1.3650465406722565,0.0,0.0,0,-1.9695046176460855,72.36,127.39,127.39,17,[],0.0
2019-01-25 06:30:00+00:00,0.015801705785373946,-0.0019999999999996687,0.006531145789652728,-0.0039921722113497315,0.025121122085830627,0.618328414882122,0.0,72.36,127.24000000000001,127.24000000000001,0.0,0.6374749498997996,127.24000000000001,127.24000000000001,1,-0.0036490877280682147,0.6382904273931517,0.6374749498997996,[],2019-01-25 06:30:00+00:00,2019-01,2019-01-25 00:01:00+00:00,-0.0999999999999659,199.60000000000002,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.24000000000001, 'amount': 1}]",127.24000000000001,-0.0005007511266899023,-1.7661755278954014,0.0,0.0,0,-2.5192701263972612,72.36,127.34,127.34,18,[],0.0
2019-01-28 06:30:00+00:00,0.015561242485064299,-0.0027999999999998026,0.005946279864251601,-0.005244618395302769,0.02470341532056958,0.6194545494339284,0.0,72.36,127.08,127.08,0.0,0.6371841155234657,127.08,127.08,1,-0.0036490877280682147,0.6382904273931517,0.6371841155234657,[],2019-01-28 06:30:00+00:00,2019-01,2019-01-28 00:01:00+00:00,-0.160000000000025,199.44,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.08, 'amount': 1}]",127.08,-0.0008016032064129819,-2.382297110138817,0.0,0.0,0,-3.3186122176520585,72.36,127.24000000000001,127.24000000000001,19,[],0.0
2019-01-29 06:30:00+00:00,0.015692705666456117,-0.0040999999999997705,0.005390310263934345,-0.007279843444226497,0.024852191117700654,0.6216168650378772,0.0,72.36,126.82000000000001,126.82000000000001,0.0,0.6367105131037253,126.82000000000001,126.82000000000001,1,-0.004348912771807212,0.6382904273931517,0.6367105131037253,[],2019-01-29 06:30:00+00:00,2019-01,2019-01-29 00:01:00+00:00,-0.2599999999999909,199.18,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 126.82000000000001, 'amount': 1}]",126.82000000000001,-0.0013036502206177358,-3.290950695799762,0.0,0.0,0,-4.365318160764637,72.36,127.08,127.08,20,[],0.0
2019-01-30 06:30:00+00:00,0.015373796261441947,-0.00474999999999981,0.004997196609912617,-0.00829745596868825,0.024330898033558975,0.6221107619406957,0.0,72.36,126.69,126.69,0.0,0.6364732479276564,126.69,126.69,1,-0.004998750312422035,0.6382904273931517,0.6364732479276564,[],2019-01-30 06:30:00+00:00,2019-01,2019-01-30 00:01:00+00:00,-0.12999999999999545,199.05,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 126.69, 'amount': 1}]",126.69,-0.0006526759714831076,-3.708699985636757,0.0,0.0,0,-4.846435098312602,72.36,126.82000000000001,126.82000000000001,21,[],0.0
2019-01-31 06:30:00+00:00,0.018001374864381324,-0.0020499999999997742,0.005597219705048264,-0.0040704500978466784,0.028501316447459048,0.6248291893197172,0.0,72.36,127.23,127.23,0.0,0.6374567864121449,127.23,127.23,1,-0.004998750312422035,0.6382904273931517,0.6374567864121449,[],2019-01-31 06:30:00+00:00,2019-01,2019-01-31 00:01:00+00:00,0.539999999999992,199.59,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.23, 'amount': 1}]",127.23,0.002712886209495169,-1.2971368639925984,0.0,0.0,0,-2.0314809216061755,72.36,126.69,126.69,22,[],0.0
2019-02-01 06:30:00+00:00,0.017782830466642446,-0.0013499999999997403,0.005501346347272514,-0.0029745596868877566,0.028168612057927832,0.6246817198421587,0.0,72.36,127.37,127.37,0.0,0.6377109097281329,127.37,127.37,1,-0.004998750312422035,0.6382904273931517,0.6377109097281329,[],2019-02-01 06:30:00+00:00,2019-02,2019-02-01 00:01:00+00:00,0.14000000000001478,199.73000000000002,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.37, 'amount': 1}]",127.37,0.0007014379477929822,-0.8238114126536616,0.0,0.0,0,-1.3031744006409474,72.36,127.23,127.23,23,[],0.0
2019-02-07 06:30:00+00:00,0.01743838728517116,-0.0017999999999998018,0.005184935336721408,-0.003679060665361389,0.027613168605906645,0.6249290138843576,0.0,72.36,127.28,127.28,0.0,0.6375475856541776,127.28,127.28,1,-0.004998750312422035,0.6382904273931517,0.6375475856541776,[],2019-02-07 06:30:00+00:00,2019-02,2019-02-07 00:01:00+00:00,-0.09000000000003183,199.64,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.28, 'amount': 1}]",127.28,-0.0004506083212337808,-1.0764001075164804,0.0,0.0,0,-1.6908540986435894,72.36,127.37,127.37,24,[],0.0
2019-02-08 06:30:00+00:00,0.017835888946198156,-0.00024999999999986144,0.005291397621921167,-0.0012524461839522605,0.028252680448614405,0.6252609667561237,0.0,72.36,127.59,127.59,0.0,0.6381095273818456,127.59,127.59,1,-0.004998750312422035,0.6382904273931517,0.6381095273818456,[],2019-02-08 06:30:00+00:00,2019-02,2019-02-08 00:01:00+00:00,0.3100000000000023,199.95,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.59, 'amount': 1}]",127.59,0.0015527950310558758,-0.13274812176865639,0.0,0.0,0,-0.217677535405442,72.36,127.28,127.28,25,[],0.0
2019-02-11 06:30:00+00:00,0.018056784210248374,0.0012000000000000899,0.005368619746611784,0.00101761252446253,0.028609812816895865,0.6254865451687182,0.0,72.36,127.88000000000001,127.88000000000001,0.0,0.6386336396324411,127.88000000000001,127.88000000000001,1,-0.004998750312422035,0.6386336396324411,0.6386336396324411,[],2019-02-11 06:30:00+00:00,2019-02,2019-02-11 00:01:00+00:00,0.29000000000002046,200.24,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.88000000000001, 'amount': 1}]",127.88000000000001,0.0014503625906476802,0.6524275997122232,0.0,0.0,0,1.1045359848777552,72.36,127.59,127.59,26,[],0.0
2019-02-12 06:30:00+00:00,0.018491024949751272,-0.0004999999999999449,0.004868309086780837,-0.00164383561643755,0.029241250144392238,0.6271442460803065,0.0,72.36,127.54,127.54,0.0,0.6380190095047524,127.54,127.54,1,-0.004998750312422035,0.6386336396324411,0.6380190095047524,[],2019-02-12 06:30:00+00:00,2019-02,2019-02-12 00:01:00+00:00,-0.3400000000000034,199.9,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.54, 'amount': 1}]",127.54,-0.0016979624450659259,-0.24353593079137048,0.0,0.0,0,-0.38550520460511006,72.36,127.88000000000001,127.88000000000001,27,[],0.0
2019-02-13 06:30:00+00:00,0.018215528304715577,-0.0010499999999997733,0.004615574954662884,-0.002504892367905187,0.028795624532995383,0.6273944247694901,0.0,72.36,127.43,127.43,0.0,0.637819710696231,127.43,127.43,1,-0.004998750312422035,0.6386336396324411,0.637819710696231,[],2019-02-13 06:30:00+00:00,2019-02,2019-02-13 00:01:00+00:00,-0.10999999999998522,199.79000000000002,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.43, 'amount': 1}]",127.43,-0.0005502751375686676,-0.5102720848331316,0.0,0.0,0,-0.8020389384253956,72.36,127.54,127.54,28,[],0.0
2019-02-14 06:30:00+00:00,0.017944893955799825,-0.0005999999999999339,0.004518965894282769,-0.0018003913894316659,0.02837350707144629,0.6273005266301586,0.0,72.36,127.52,127.52,0.0,0.6379827896738043,127.52,127.52,1,-0.004998750312422035,0.6386336396324411,0.6379827896738043,[],2019-02-14 06:30:00+00:00,2019-02,2019-02-14 00:01:00+00:00,0.08999999999997499,199.88,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.52, 'amount': 1}]",127.52,0.0004504729966463561,-0.28196921417485993,0.0,0.0,0,-0.44433901208496035,72.36,127.43,127.43,29,[],0.0
2019-02-15 06:30:00+00:00,0.017879208971637486,0.00039999999999995595,0.004509034147806116,-0.00023483365949028556,0.02827693936884159,0.6272803581039205,0.0,72.36,127.72,127.72,0.0,0.638344662135146,127.72,127.72,1,-0.004998750312422035,0.6386336396324411,0.638344662135146,[],2019-02-15 06:30:00+00:00,2019-02,2019-02-15 00:01:00+00:00,0.19999999999998863,200.07999999999998,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.72, 'amount': 1}]",127.72,0.0010006003602160973,0.1965298896869635,0.0,0.0,0,0.3138415168235697,72.36,127.52,127.52,30,[],0.0
2019-02-18 06:30:00+00:00,0.018363843470429835,-0.0014499999999999513,0.004138035353469413,-0.0031311154598817614,0.028997555913600866,0.6286761269634918,0.0,72.36,127.35000000000001,127.35000000000001,0.0,0.6376746282109058,127.35000000000001,127.35000000000001,1,-0.004998750312422035,0.6386336396324411,0.6376746282109058,[],2019-02-18 06:30:00+00:00,2019-02,2019-02-18 00:01:00+00:00,-0.3699999999999761,199.71,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.35000000000001, 'amount': 1}]",127.35000000000001,-0.0018492602958815052,-0.633431993928385,0.0,0.0,0,-0.9526047484695376,72.36,127.72,127.72,31,[],0.0
2019-02-19 06:30:00+00:00,0.018065227825440577,-0.0015000000000000568,0.00400307048497289,-0.0032093933463787083,0.028526080499320244,0.6286726429492221,0.0,72.36,127.34,127.34,0.0,0.6376564847270907,127.34,127.34,1,-0.004998750312422035,0.6386336396324411,0.6376564847270907,[],2019-02-19 06:30:00+00:00,2019-02,2019-02-19 00:01:00+00:00,-0.010000000000019327,199.7,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.34, 'amount': 1}]",127.34,-5.0072605277784454e-05,-0.6456082468414297,0.0,0.0,0,-0.970344925577975,72.36,127.35000000000001,127.35000000000001,32,[],0.0
2019-02-20 06:30:00+00:00,0.017793770122062968,-0.0012999999999999678,0.0039021794878217287,-0.0028962818003904767,0.02810000968627433,0.6286204658824384,0.0,72.36,127.38000000000001,127.38000000000001,0.0,0.6377290477620907,127.38000000000001,127.38000000000001,1,-0.004998750312422035,0.6386336396324411,0.6377290477620907,[],2019-02-20 06:30:00+00:00,2019-02,2019-02-20 00:01:00+00:00,0.040000000000020464,199.74,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.38000000000001, 'amount': 1}]",127.38000000000001,0.00020030045067609414,-0.5496343303084457,0.0,0.0,0,-0.8262993939727205,72.36,127.34,127.34,33,[],0.0
2019-02-21 06:30:00+00:00,0.017805741065883816,-0.0025000000000000577,0.003679541513563279,-0.004774951076319978,0.028100484148883827,0.629171352157412,0.0,72.36,127.14,127.14,0.0,0.6372932330827068,127.14,127.14,1,-0.004998750312422035,0.6386336396324411,0.6372932330827068,[],2019-02-21 06:30:00+00:00,2019-02,2019-02-21 00:01:00+00:00,-0.2400000000000091,199.5,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.14, 'amount': 1}]",127.14,-0.0012015620306399244,-1.0332685890497353,0.0,0.0,0,-1.5191519048708246,72.36,127.38000000000001,127.38000000000001,34,[],0.0
2019-02-22 06:30:00+00:00,0.0176094851845432,-0.0020000000000000018,0.0036183921736531012,-0.0039921722113493985,0.02779538612281676,0.6291004909678314,0.0,72.36,127.24000000000001,127.24000000000001,0.0,0.6374749498997996,127.24000000000001,127.24000000000001,1,-0.004998750312422035,0.6386336396324411,0.6374749498997996,[],2019-02-22 06:30:00+00:00,2019-02,2019-02-22 00:01:00+00:00,0.10000000000002274,199.60000000000002,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.24000000000001, 'amount': 1}]",127.24000000000001,0.0005012531328321135,-0.8099856340100547,0.0,0.0,0,-1.1949409962220237,72.36,127.14,127.14,35,[],0.0
2019-02-25 06:30:00+00:00,0.0173958784516158,-0.0025000000000001688,0.0034761479187340634,-0.004774951076319978,0.02745325698583515,0.6292314051909759,0.0,72.36,127.14,127.14,0.0,0.6372932330827068,127.14,127.14,1,-0.004998750312422035,0.6386336396324411,0.6372932330827068,[],2019-02-25 06:30:00+00:00,2019-02,2019-02-25 00:01:00+00:00,-0.10000000000002274,199.5,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.14, 'amount': 1}]",127.14,-0.0005010020040081553,-0.9987559816930051,0.0,0.0,0,-1.4669269803746807,72.36,127.24000000000001,127.24000000000001,36,[],0.0
2019-02-26 06:30:00+00:00,0.017378994231148585,-0.0015000000000002789,0.0034682019639060394,-0.0032093933463787083,0.027432366979198528,0.6292142436551782,0.0,72.36,127.34,127.34,0.0,0.6376564847270907,127.34,127.34,1,-0.004998750312422035,0.6386336396324411,0.6376564847270907,[],2019-02-26 06:30:00+00:00,2019-02,2019-02-26 00:01:00+00:00,0.19999999999998863,199.7,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.34, 'amount': 1}]",127.34,0.001002506265664005,-0.579825450392554,0.0,0.0,0,-0.8625301069296579,72.36,127.14,127.14,37,[],0.0
2019-02-27 06:30:00+00:00,0.017295499102700153,-0.0006500000000001505,0.003451293247362281,-0.0018786692759285017,0.02730523840484165,0.6291827563329583,0.0,72.36,127.51,127.51,0.0,0.6379646770400761,127.51,127.51,1,-0.004998750312422035,0.6386336396324411,0.6379646770400761,[],2019-02-27 06:30:00+00:00,2019-02,2019-02-27 00:01:00+00:00,0.17000000000001592,199.87,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.51, 'amount': 1}]",127.51,0.0008512769153732336,-0.2408889479391621,0.0,0.0,0,-0.36140425417883215,72.36,127.34,127.34,38,[],0.0
2019-02-28 06:30:00+00:00,0.017087476132903002,-0.001000000000000112,0.003332910994267443,-0.002426614481408018,0.02697363596896672,0.6292651320397568,0.0,72.36,127.44,127.44,0.0,0.6378378378378378,127.44,127.44,1,-0.004998750312422035,0.6386336396324411,0.6378378378378378,[],2019-02-28 06:30:00+00:00,2019-02,2019-02-28 00:01:00+00:00,-0.06999999999999318,199.8,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.44, 'amount': 1}]",127.44,-0.00035022764797110195,-0.37000642372153714,0.0,0.0,0,-0.5539185692683962,72.36,127.51,127.51,39,[],0.0
2019-03-04 06:30:00+00:00,0.01784984301986907,-0.003350000000000297,0.003099834161842378,-0.006105675146770073,0.028139013522497258,0.6305592399655096,0.0,72.36,126.97,126.97,0.0,0.6369838960517735,126.97,126.97,1,-0.004998750312422035,0.6386336396324411,0.6369838960517735,[],2019-03-04 06:30:00+00:00,2019-03,2019-03-04 00:01:00+00:00,-0.4700000000000273,199.32999999999998,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 126.97, 'amount': 1}]",126.97,-0.002352352352352538,-1.1755976695406483,0.0,0.0,0,-1.649258362180931,72.36,127.44,127.44,40,[],0.0
2019-03-05 06:30:00+00:00,0.017644761003408324,-0.0031000000000003247,0.003038303943651509,-0.005714285714284784,0.027817926094135283,0.6305169159283953,0.0,72.36,127.02,127.02,0.0,0.6370749322900993,127.02,127.02,1,-0.004998750312422035,0.6386336396324411,0.6370749322900993,[],2019-03-05 06:30:00+00:00,2019-03,2019-03-05 00:01:00+00:00,0.05000000000001137,199.38,"[{'sid': Equity(1 [LKTB]), 'cost_basis': 127.64, 'last_sale_price': 127.02, 'amount': 1}]",127.02,0.0002508403150554006,-1.0728778384245268,0.0,0.0,0,-1.5063419284093664,72.36,126.97,126.97,41,[],0.0
