date,open,high,low,close,volume,openinterest
2010.3.18,87.63,87.63,87.63,87.63,0,0
2010.3.19,90.45,90.45,90.45,90.45,0,0
2010.3.22,90.45,90.45,90.45,90.45,0,0
2010.3.23,90.45,90.45,90.45,90.45,0,0
2010.3.24,90.45,90.45,90.45,90.45,0,0
2010.3.25,90.45,90.45,90.45,90.45,0,0
2010.3.26,90.45,90.45,90.45,90.45,0,0
2010.3.29,90.45,90.45,90.45,90.45,0,0
2010.3.30,90.45,90.45,90.45,90.45,0,0
2010.3.31,90.45,90.45,90.45,90.45,0,0
2010.4.1,90.45,90.45,90.45,90.45,0,0
2010.4.2,90.45,90.45,90.45,90.45,0,0
2010.4.5,90.45,90.45,90.45,90.45,0,0
2010.4.6,90.45,90.45,90.45,90.45,0,0
2010.4.7,90.45,90.45,90.45,90.45,0,0
2010.4.8,90.45,90.45,90.45,90.45,0,0
2010.4.9,90.45,90.45,90.45,90.45,0,0
2010.4.12,90.45,90.45,90.45,90.45,0,0
2010.4.13,90.45,90.45,90.45,90.45,0,0
2010.4.14,90.45,90.45,90.45,90.45,0,0
2010.4.15,90.45,90.45,90.45,90.45,0,0
2010.4.16,90.45,90.45,90.45,90.45,0,0
2010.4.19,90.45,90.45,90.45,90.45,0,0
2010.4.20,90.45,90.45,90.45,90.45,0,0
2010.4.21,90.45,90.45,90.45,90.45,0,0
2010.4.22,90.45,90.45,90.45,90.45,0,0
2010.4.23,90.45,90.45,90.45,90.45,0,0
2010.4.26,90.45,90.45,90.45,90.45,0,0
2010.4.27,90.45,90.45,90.45,90.45,0,0
2010.4.28,90.45,90.45,90.45,90.45,0,0
2010.4.29,90.45,90.45,90.45,90.45,0,0
2010.4.30,90.45,90.45,90.45,90.45,0,0
2010.5.3,90.45,90.45,90.45,90.45,0,0
2010.5.4,90.45,90.45,90.45,90.45,0,0
2010.5.6,90.45,90.45,90.45,90.45,0,0
2010.5.7,90.45,90.45,90.45,90.45,0,0
2010.5.10,90.45,90.45,90.45,90.45,0,0
2010.5.11,90.45,90.45,90.45,90.45,0,0
2010.5.12,90.45,90.45,90.45,90.45,0,0
2010.5.13,90.45,90.45,90.45,90.45,0,0
2010.5.14,90.45,90.45,90.45,90.45,0,0
2010.5.17,90.45,90.45,90.45,90.45,0,0
2010.5.18,90.45,90.45,90.45,90.45,0,0
2010.5.19,90.45,90.45,90.45,90.45,0,0
2010.5.20,90.45,90.45,90.45,90.45,0,0
2010.5.24,90.45,90.45,90.45,90.45,0,0
2010.5.25,90.45,90.45,90.45,90.45,0,0
2010.5.26,90.45,90.45,90.45,90.45,0,0
2010.5.27,90.45,90.45,90.45,90.45,0,0
2010.5.28,90.45,90.45,90.45,90.45,0,0
2010.5.31,90.45,90.45,90.45,90.45,0,0
2010.6.1,90.45,90.45,90.45,90.45,0,0
2010.6.3,90.45,90.45,90.45,90.45,0,0
2010.6.4,90.45,90.45,90.45,90.45,0,0
2010.6.7,90.45,90.45,90.45,90.45,0,0
2010.6.8,90.45,90.45,90.45,90.45,0,0
2010.6.9,90.45,90.45,90.45,90.45,0,0
2010.6.10,90.53,90.53,90.53,90.53,0,0
2010.6.11,90.53,90.53,90.53,90.53,0,0
2010.6.14,90.53,90.53,90.53,90.53,0,0
2010.6.15,90.53,90.53,90.53,90.53,0,0
2010.6.16,90.53,90.53,90.53,90.53,0,0
2010.6.17,90.53,90.53,90.53,90.53,0,0
2010.6.18,90.53,90.53,90.53,90.53,0,0
2010.6.21,90.53,90.53,90.53,90.53,0,0
2010.6.22,90.53,90.53,90.53,90.53,0,0
2010.6.23,90.53,90.53,90.53,90.53,0,0
2010.6.24,90.53,90.53,90.53,90.53,0,0
2010.6.25,90.53,90.53,90.53,90.53,0,0
2010.6.28,90.53,90.53,90.53,90.53,0,0
2010.6.29,90.53,90.53,90.53,90.53,0,0
2010.6.30,90.53,90.53,90.53,90.53,0,0
2010.7.1,90.53,90.53,90.53,90.53,0,0
2010.7.2,90.53,90.53,90.53,90.53,0,0
2010.7.5,90.53,90.53,90.53,90.53,0,0
2010.7.6,90.53,90.53,90.53,90.53,0,0
2010.7.7,90.53,90.53,90.53,90.53,0,0
2010.7.8,90.53,90.53,90.53,90.53,0,0
2010.7.9,90.53,90.53,90.53,90.53,0,0
2010.7.12,90.53,90.53,90.53,90.53,0,0
2010.7.13,90.53,90.53,90.53,90.53,0,0
2010.7.14,90.53,90.53,90.53,90.53,0,0
2010.7.15,90.53,90.53,90.53,90.53,0,0
2010.7.16,90.53,90.53,90.53,90.53,0,0
2010.7.19,90.53,90.53,90.53,90.53,0,0
2010.7.20,90.53,90.53,90.53,90.53,0,0
2010.7.21,90.53,90.53,90.53,90.53,0,0
2010.7.22,90.53,90.53,90.53,90.53,0,0
2010.7.23,90.53,90.53,90.53,90.53,0,0
2010.7.26,90.53,90.53,90.53,90.53,0,0
2010.7.27,90.53,90.53,90.53,90.53,0,0
2010.7.28,90.53,90.53,90.53,90.53,0,0
2010.7.29,90.53,90.53,90.53,90.53,0,0
2010.7.30,90.53,90.53,90.53,90.53,0,0
2010.8.2,90.53,90.53,90.53,90.53,0,0
2010.8.3,90.53,90.53,90.53,90.53,0,0
2010.8.4,90.53,90.53,90.53,90.53,0,0
2010.8.5,90.53,90.53,90.53,90.53,0,0
2010.8.6,90.53,90.53,90.53,90.53,0,0
2010.8.9,90.53,90.53,90.53,90.53,0,0
2010.8.10,90.53,90.53,90.53,90.53,0,0
2010.8.11,90.53,90.53,90.53,90.53,0,0
2010.8.12,90.53,90.53,90.53,90.53,0,0
2010.8.13,90.53,90.53,90.53,90.53,0,0
2010.8.16,90.53,90.53,90.53,90.53,0,0
2010.8.17,90.53,90.53,90.53,90.53,0,0
2010.8.18,90.53,90.53,90.53,90.53,0,0
2010.8.19,90.53,90.53,90.53,90.53,0,0
2010.8.20,93.59,93.59,93.59,93.59,0,0
2010.8.23,93.59,93.59,93.59,93.59,0,0
2010.8.24,93.59,93.59,93.59,93.59,0,0
2010.8.25,93.59,93.59,93.59,93.59,0,0
2010.8.26,93.59,93.59,93.59,93.59,0,0
2010.8.27,93.59,93.59,93.59,93.59,0,0
2010.8.30,93.59,93.59,93.59,93.59,0,0
2010.8.31,93.59,93.59,93.59,93.59,0,0
2010.9.1,93.59,93.59,93.59,93.59,0,0
2010.9.2,93.59,93.59,93.59,93.59,0,0
2010.9.3,93.59,93.59,93.59,93.59,0,0
2010.9.6,93.59,93.59,93.59,93.59,0,0
2010.9.7,93.59,93.59,93.59,93.59,0,0
2010.9.8,93.59,93.59,93.59,93.59,0,0
2010.9.9,93.59,93.59,93.59,93.59,0,0
2010.9.10,93.59,93.59,93.59,93.59,0,0
2010.9.13,93.59,93.59,93.59,93.59,0,0
2010.9.14,93.59,93.59,93.59,93.59,0,0
2010.9.15,93.59,93.59,93.59,93.59,0,0
2010.9.16,93.59,93.59,93.59,93.59,0,0
2010.9.17,93.59,93.59,93.59,93.59,0,0
2010.9.20,93.59,93.59,93.59,93.59,0,0
2010.9.24,93.59,93.59,93.59,93.59,0,0
2010.9.27,93.59,93.59,93.59,93.59,0,0
2010.9.28,93.59,93.59,93.59,93.59,0,0
2010.9.29,93.59,93.59,93.59,93.59,0,0
2010.9.30,93.59,93.59,93.59,93.59,0,0
2010.10.1,93.59,93.59,93.59,93.59,0,0
2010.10.4,96.93,96.93,96.93,96.93,0,0
2010.10.5,96.93,96.93,96.93,96.93,0,0
2010.10.6,96.93,96.93,96.93,96.93,0,0
2010.10.7,96.93,96.93,96.93,96.93,0,0
2010.10.8,96.93,96.93,96.93,96.93,0,0
2010.10.11,96.85,96.85,96.85,96.85,0,0
2010.10.12,96.63,96.63,96.63,96.63,0,0
2010.10.13,96.83,96.83,96.83,96.83,0,0
2010.10.14,96.65,96.65,96.65,96.65,0,0
2010.10.15,97.61,97.61,97.61,97.61,0,0
2010.10.18,97.65,97.65,97.65,97.65,0,0
2010.10.19,97.43,97.43,97.43,97.43,0,0
2010.10.20,96.73,96.73,96.73,96.73,0,0
2010.10.21,96.39,96.39,96.39,96.39,0,0
2010.10.22,96.15,96.15,96.15,96.15,0,0
2010.10.25,97.13,97.18,96.67,96.67,116,81
2010.10.26,96.47,96.53,96.28,96.37,90,65
2010.10.27,95.83,95.85,95.53,95.63,256,181
2010.10.28,95.73,96.71,95.7,96.71,323,227
2010.10.29,96.81,96.82,96.12,96.12,513,362
2010.11.1,96.13,96.29,95.93,95.93,270,342
2010.11.2,95.89,95.89,95.28,95.28,265,395
2010.11.3,95.33,95.53,95.22,95.53,285,355
2010.11.4,95.52,95.63,95.13,95.13,193,361
2010.11.5,94.93,95.28,94.83,94.83,265,402
2010.11.8,94.91,94.91,94,94.13,432,527
2010.11.9,94.37,94.49,92.93,94.23,531,505
2010.11.10,94.23,94.93,93.93,94.92,666,498
2010.11.11,95.13,95.13,94.53,94.74,189,476
2010.11.12,94.88,94.88,94.38,94.78,344,538
2010.11.15,94.43,94.62,94.29,94.34,173,573
2010.11.16,94.32,95.41,94.23,95.41,550,677
2010.11.17,95.41,95.56,95.13,95.51,335,695
2010.11.18,95.61,95.71,95.12,95.71,434,710
2010.11.19,95.71,95.71,94.98,95.29,404,712
2010.11.22,95.18,95.63,95.18,95.44,448,752
2010.11.23,95.19,95.38,94.94,94.94,634,810
2010.11.24,94.83,95.48,94.53,95.44,506,787
2010.11.25,95.17,95.74,95.08,95.65,550,838
2010.11.26,95.75,95.77,95.18,95.33,949,1046
2010.11.29,95.33,95.82,95.33,95.82,656,1027
2010.11.30,95.84,96.31,95.84,96.24,968,1128
2010.12.1,96.46,96.57,96.27,96.35,853,1238
2010.12.2,96.25,96.25,96.02,96.2,876,1513
2010.12.3,95.98,96.38,95.98,96.38,896,1300
2010.12.6,96.45,96.58,96.37,96.58,504,1453
2010.12.7,96.53,96.76,96.53,96.74,1090,1710
2010.12.8,96.63,96.63,96.27,96.27,1138,1663
2010.12.9,96.23,96.34,96.13,96.22,727,1628
2010.12.10,96.25,96.43,96.02,96.43,715,1676
2010.12.13,96.43,96.43,95.65,95.65,760,1767
2010.12.14,95.85,95.85,95.27,95.48,833,1751
2010.12.15,95.18,95.18,94.34,94.68,749,1732
2010.12.16,94.58,95.63,94.53,94.83,413,1763
2010.12.17,94.7,94.93,94.68,94.73,608,1745
2010.12.20,94.68,94.83,94.55,94.83,504,1437
2010.12.21,94.65,95.15,94.45,95.15,1459,791
2010.12.22,95.05,95.7,95.05,95.45,1665,1503
2010.12.23,95.16,95.63,95.05,95.53,1563,1760
2010.12.24,95.53,95.53,95.03,95.05,631,1763
2010.12.27,94.85,95.05,94.66,94.88,1040,1917
2010.12.28,95.69,95.69,94.65,94.65,1322,1930
2010.12.29,94.63,94.76,94.53,94.7,1617,2023
2010.12.30,95.14,95.4,94.85,95.25,445,2047
2011.1.3,95.25,95.25,94.45,94.56,1031,2282
2011.1.4,94.6,94.6,94.06,94.37,1253,2293
2011.1.5,94.47,94.47,93.96,94,1016,2424
2011.1.6,93.95,93.95,93.45,93.45,919,2431
2011.1.7,93.4,93.6,93.22,93.32,1082,2637
2011.1.10,93.37,93.45,93.22,93.35,1207,2619
2011.1.11,93.45,93.49,93.2,93.35,1437,2616
2011.1.12,93.48,94.14,93.48,94.14,655,2677
2011.1.13,94.29,94.29,93.25,93.52,797,2656
2011.1.14,93.32,93.75,93.21,93.75,872,2879
2011.1.17,93.71,93.73,93.51,93.7,978,2851
2011.1.18,93.74,93.84,93.67,93.74,769,2893
2011.1.19,93.61,93.62,93.38,93.38,1085,2924
2011.1.20,93.15,93.43,93.05,93.25,1179,3055
2011.1.21,93.26,93.49,93.21,93.4,1297,2988
2011.1.24,93.35,93.35,93,93,986,3015
2011.1.25,92.95,93.2,92.95,93.16,650,3106
2011.1.26,93.15,93.39,93.15,93.2,1064,3070
2011.1.27,93.2,93.51,93.2,93.4,1168,3155
2011.1.28,93.54,93.57,93.34,93.41,1653,3277
2011.1.31,93.53,93.53,93.27,93.43,1255,3290
2011.2.1,93.35,93.59,93.23,93.49,1011,3477
2011.2.7,93.15,93.23,92.66,92.75,1684,3728
2011.2.8,92.68,92.9,92.6,92.71,1526,3774
2011.2.9,92.55,92.66,92.15,92.65,2919,4280
2011.2.10,92.69,92.9,92.44,92.86,1973,4287
2011.2.11,92.86,93,92.55,92.7,1242,4222
2011.2.14,92.75,92.8,92.49,92.58,1379,4134
2011.2.15,92.61,92.77,92.58,92.75,2256,3786
2011.2.16,92.73,92.8,92.6,92.75,2051,4346
2011.2.17,92.7,92.84,92.48,92.77,2347,4123
2011.2.18,92.75,93.02,92.75,92.9,2125,4441
2011.2.21,93,93.36,92.9,93.11,2125,4293
2011.2.22,93.29,93.89,93.29,93.89,1451,4090
2011.2.23,93.95,94.1,93.57,93.7,1196,4109
2011.2.24,93.72,94.1,93.58,93.97,1145,4219
2011.2.25,93.93,94.13,93.81,94.05,1593,4373
2011.2.28,94.1,94.13,93.9,93.98,1666,4550
2011.3.2,93.98,94.15,93.77,93.9,1150,4624
2011.3.3,93.16,93.89,93.16,93.78,2564,4668
2011.3.4,93.73,93.73,93.55,93.73,2366,5094
2011.3.7,93.73,93.85,93.67,93.78,3344,5093
2011.3.8,93.85,94.12,93.73,94.12,3109,5385
2011.3.9,93.95,94.47,93.95,94.39,3302,5105
2011.3.10,94.41,95.65,94.41,95.65,735,5086
2011.3.11,95.85,96.14,95.73,95.79,1889,5129
2011.3.14,96.14,96.83,96.14,96.7,2543,3322
2011.3.15,96.9,97.95,96.48,97.3,2444,2601
2011.3.16,97.25,97.25,96.35,96.35,3717,2630
2011.3.17,96.8,97.19,96.11,96.11,1928,2619
2011.3.18,96,96,95.6,95.74,2577,3175
2011.3.21,95.42,95.58,95.28,95.3,2896,3322
2011.3.22,95.29,95.51,95.29,95.34,1935,3158
2011.3.23,95.43,95.53,95.2,95.5,3215,3159
2011.3.24,95.4,95.92,95.35,95.7,1843,3122
2011.3.25,95.51,95.71,95.4,95.41,2557,3408
2011.3.28,95.38,95.73,95.37,95.7,1936,3582
2011.3.29,95.67,95.8,95.49,95.6,3220,3623
2011.3.30,95.48,95.58,95.3,95.43,2016,3673
2011.3.31,95.59,95.78,95.46,95.65,1525,3885
2011.4.1,95.75,95.93,95.58,95.6,2177,4243
2011.4.4,95.6,95.78,95.58,95.78,2509,4598
2011.4.5,95.85,96.16,95.85,95.85,3149,4156
2011.4.6,95.69,95.82,95.52,95.79,3018,4577
2011.4.7,95.58,95.78,95.42,95.78,3644,4478
2011.4.8,95.97,96,95.43,95.43,2478,4899
2011.4.11,95.35,95.41,94.16,95.4,3359,5251
2011.4.12,95.3,95.75,95.3,95.48,2418,4922
2011.4.13,95.7,95.7,95.42,95.5,3248,5516
2011.4.14,95.5,95.5,95.31,95.4,3644,5682
2011.4.15,95.35,95.45,95.29,95.45,2925,5567
2011.4.18,95.65,95.97,95.62,95.91,2035,5660
2011.4.19,96.05,96.14,95.94,95.95,3512,5705
2011.4.20,96.03,96.03,95.69,95.74,2726,6007
2011.4.21,95.6,95.7,95.47,95.49,2697,6572
2011.4.22,95.5,95.6,95.35,95.49,2543,6682
2011.4.25,95.52,95.52,95.15,95.28,3019,6866
2011.4.26,95.16,95.37,95.16,95.23,2979,6931
2011.4.27,95.24,95.24,94.93,95.17,3090,7087
2011.4.28,95.04,95.4,95.04,95.4,5195,7147
2011.4.29,95.58,95.87,95.58,95.7,2761,7162
2011.5.2,95.73,95.85,95.59,95.84,1897,7235
2011.5.3,95.84,95.9,95.75,95.8,7164,7492
2011.5.4,95.85,95.9,95.7,95.87,12714,7627
2011.5.6,96.01,96.2,96.01,96.05,5502,7600
2011.5.9,96.1,96.12,95.91,96.1,6286,7335
2011.5.11,96.1,96.35,96.04,96.34,11034,7813
2011.5.12,97.3,97.3,96.42,96.95,8603,8102
2011.5.13,96.95,97.4,96.8,96.8,3199,8040
2011.5.16,96.77,96.95,96.61,96.95,12244,7938
2011.5.17,96.93,97.21,96.89,96.97,9727,7365
2011.5.18,97.05,97.12,96.87,96.97,15519,7940
2011.5.19,96.92,97.05,96.7,97.04,22018,8020
2011.5.20,97.13,97.15,97,97.05,23322,8144
2011.5.23,97.15,97.7,97.15,97.7,15963,9039
2011.5.24,97.69,97.77,97.45,97.71,22961,9543
2011.5.25,97.74,98.14,97.65,98.06,12636,10395
2011.5.26,97.9,97.95,97.6,97.6,17890,10407
2011.5.27,98.08,98.08,97.78,97.89,20189,10486
2011.5.30,97.95,98.19,97.84,98.14,21363,10126
2011.5.31,98.34,98.41,97.88,97.9,17926,10635
2011.6.1,97.9,97.9,97.42,97.54,24365,10271
2011.6.2,98.05,98.19,97.89,98.17,28399,9929
2011.6.3,98.03,98.22,97.92,98.04,28333,8608
2011.6.7,98.13,98.23,98.04,98.18,20083,8927
2011.6.8,98.17,98.41,98.1,98.21,26636,8456
2011.6.9,98.38,98.39,98.15,98.18,21538,8859
2011.6.10,98.1,98.1,97.62,97.71,5371,8207
2011.6.13,97.86,97.89,97.62,97.89,18360,7954
2011.6.14,97.88,98.05,97.67,97.76,22357,7873
2011.6.15,97.6,97.62,97.39,97.58,25724,8425
2011.6.16,97.82,98.26,97.74,98.26,18966,7599
2011.6.17,98.15,98.38,97.8,97.92,6045,7681
2011.6.20,97.82,98.05,97.6,97.95,17058,4193
2011.6.21,97.88,98.01,97.8,97.96,15323,7027
2011.6.22,97.92,98.03,97.79,97.99,27141,6913
2011.6.23,98.02,98.1,97.84,97.99,26508,6649
2011.6.24,98.05,98.07,97.78,97.79,22935,7159
2011.6.27,97.74,98,97.74,97.85,22802,7835
2011.6.28,97.74,97.87,97.71,97.75,26317,8222
2011.6.29,97.59,97.67,97.44,97.45,26477,8024
2011.6.30,97.19,97.44,96.8,97.44,26310,7830
2011.7.1,97.38,97.4,96.97,97.25,16330,7917
2011.7.4,97.01,97.32,96.76,97.28,25666,11796
2011.7.5,97.28,97.57,97.25,97.54,25643,12308
2011.7.6,97.62,97.78,97.39,97.44,21959,12410
2011.7.7,97.34,97.53,97.34,97.49,27038,13466
2011.7.8,97.37,97.42,97.18,97.34,32021,13322
2011.7.11,97.6,97.6,97.26,97.59,28526,13716
2011.7.12,97.8,98.49,97.69,98.49,21855,14447
2011.7.13,98.47,98.79,98.29,98.69,30720,14022
2011.7.14,98.81,98.85,98.39,98.52,23376,13454
2011.7.15,98.39,98.63,98.26,98.63,20284,13507
2011.7.18,98.74,99.02,98.73,98.95,23312,11450
2011.7.19,98.89,99.25,98.81,98.98,25166,11058
2011.7.20,98.78,98.9,98.75,98.78,34527,11051
2011.7.21,98.67,98.82,98.47,98.82,30167,10994
2011.7.22,98.44,98.68,98.38,98.59,26562,10986
2011.7.25,98.65,98.71,98.38,98.38,21747,11344
2011.7.26,98.34,98.49,97.97,97.99,31375,10972
2011.7.27,98.1,98.18,97.82,97.92,28625,11594
2011.7.28,98.09,98.44,97.96,98.24,35896,13514
2011.7.29,98.28,98.48,98.18,98.2,32544,14303
2011.8.1,98.24,98.39,97.68,97.89,33203,14073
2011.8.2,98.04,98.15,97.93,98.11,26442,14537
2011.8.3,98.39,98.84,98.39,98.39,27871,15516
2011.8.4,98.55,98.98,98.46,98.89,31188,17367
2011.8.5,99.84,100,99.69,99.95,17109,16406
2011.8.8,99.94,99.99,99.44,99.48,28931,17661
2011.8.9,99.93,100.12,99.29,99.44,26145,17387
2011.8.10,99.4,100.59,99.35,100.59,29535,16711
2011.8.11,100.76,101.74,100.66,100.7,21569,15983
2011.8.12,100.64,101.25,100.33,100.82,15796,16303
2011.8.16,100.74,100.74,100.54,100.64,14877,15639
2011.8.17,100.75,100.85,100.43,100.64,12927,15361
2011.8.18,100.74,100.91,100.52,100.54,14892,15323
2011.8.19,101.27,101.51,100.69,101.45,8126,15796
2011.8.22,101.33,101.54,100.99,101.32,14637,15876
2011.8.23,100.86,101.58,100.86,101.01,14347,16005
2011.8.24,101.02,101.44,100.96,101.34,16478,16483
2011.8.25,100.84,101.48,100.84,101.41,15232,16171
2011.8.26,101.37,101.44,101.2,101.24,16180,14880
2011.8.29,101.21,101.36,101.04,101.11,13547,14803
2011.8.30,101.1,101.39,100.87,101.39,14048,14678
2011.8.31,101.48,101.58,101.16,101.18,10748,14514
2011.9.1,101.24,101.73,101.14,101.73,17746,14655
2011.9.2,101.73,101.94,101.59,101.88,14539,15197
2011.9.5,101.96,103.14,101.96,103.03,14447,15050
2011.9.6,103.21,103.33,102.87,103.04,18171,14470
2011.9.7,103.01,103.09,102.59,102.59,20133,12254
2011.9.8,102.63,103.23,102.57,103.11,13132,11896
2011.9.9,103.42,103.47,103.02,103.47,11423,11288
2011.9.14,103.44,104.01,103.28,103.79,13103,10920
2011.9.15,103.65,103.74,102.98,103.16,14957,10945
2011.9.16,103.12,103.12,102.58,102.64,8953,10041
2011.9.19,101.14,102.77,101.14,101.64,10469,5164
2011.9.20,101.64,101.89,101.08,101.39,11300,10341
2011.9.21,101.58,101.69,100.91,101.17,14706,10504
2011.9.22,100.83,101.59,100.72,101.44,13931,10002
2011.9.23,101.7,102.1,101.7,102.04,8582,9928
2011.9.26,102.34,102.34,101.18,101.2,11825,11347
2011.9.27,101.49,101.76,101.2,101.61,14066,11828
2011.9.28,101.53,101.53,100.69,100.9,11395,11683
2011.9.29,100.79,101.04,100.49,100.69,10628,11462
2011.9.30,100.69,100.83,100.19,100.19,7379,11593
2011.10.4,100.19,101.78,100.19,101.52,10626,10915
2011.10.5,101.59,101.88,101.53,101.69,9959,10740
2011.10.6,101.69,101.98,101.24,101.45,12460,11481
2011.10.7,101.36,101.45,101.15,101.34,7877,12066
2011.10.10,101.21,101.71,101.05,101.19,13398,12455
2011.10.11,101.14,101.37,100.96,101.07,12523,12077
2011.10.12,101.13,101.46,101,101.42,10958,12773
2011.10.13,101.49,101.98,101.49,101.91,13567,12375
2011.10.14,101.88,102.28,101.87,101.99,14957,11771
2011.10.17,101.79,101.81,101.15,101.32,10931,12462
2011.10.18,101.47,101.59,101.24,101.39,10986,12375
2011.10.19,101.39,101.51,101.19,101.31,11374,12254
2011.10.20,101.29,101.42,101.11,101.19,11916,11943
2011.10.21,101.09,101.18,100.44,100.56,11473,11583
2011.10.24,100.74,100.78,100.18,100.39,13568,11644
2011.10.25,100.39,100.65,100.34,100.38,15438,11678
2011.10.26,100.64,100.77,100.55,100.64,9958,11473
2011.10.27,100.46,100.86,100.45,100.58,16441,11581
2011.10.28,100.29,100.44,99.99,100.44,11170,11391
2011.10.31,100.64,101.18,100.56,101.14,19461,11105
2011.11.1,101.36,101.55,101.24,101.24,17491,10802
2011.11.2,101.6,101.6,101.25,101.29,16035,11476
2011.11.3,101.39,101.67,101.38,101.49,17255,11264
2011.11.4,101.49,101.49,101.25,101.3,11170,11033
2011.11.7,101.34,101.47,101.27,101.41,16213,11850
2011.11.8,101.41,101.84,101.41,101.72,16975,12679
2011.11.9,101.57,101.99,101.57,101.83,17743,13269
2011.11.10,102.29,102.29,101.92,102.08,20094,12822
2011.11.11,101.98,102.34,101.7,101.83,15400,13343
2011.11.14,101.66,101.66,101.24,101.24,14051,14225
2011.11.15,101.34,101.59,101.34,101.59,19808,14373
2011.11.16,101.59,101.97,101.21,101.96,18769,14375
2011.11.17,101.88,102.13,101.37,101.69,19497,14679
2011.11.18,101.77,101.81,101.57,101.77,19564,16306
2011.11.21,101.66,101.99,101.53,101.89,20505,18555
2011.11.22,101.9,102.04,101.89,101.94,35602,21153
2011.11.23,102.09,102.22,101.88,102.19,31029,18432
2011.11.24,102.25,102.28,102.08,102.16,18274,19110
2011.11.25,102.17,102.18,101.54,101.69,17149,18413
2011.11.28,101.59,101.82,101.47,101.65,14440,18451
2011.11.29,101.7,101.77,101.55,101.59,16636,18264
2011.11.30,101.6,102.14,101.59,102.14,26091,16578
2011.12.1,101.79,102.05,101.71,101.72,18999,17063
2011.12.2,101.78,102.01,101.72,101.92,16860,16363
2011.12.5,101.92,102.04,101.92,101.93,15363,16501
2011.12.6,101.9,102.01,101.81,101.92,21750,16593
2011.12.7,101.83,101.93,101.81,101.86,16776,16497
2011.12.8,101.99,102.08,101.6,101.8,14098,14995
2011.12.9,101.89,101.9,101.65,101.86,14409,15005
2011.12.12,101.66,101.73,101.61,101.69,19064,15409
2011.12.13,101.73,101.94,101.71,101.79,73695,14926
2011.12.14,101.89,101.97,101.81,101.95,65893,14833
2011.12.15,102.06,102.07,101.91,101.95,49144,15140
2011.12.16,101.89,101.95,101.76,101.94,48156,11776
2011.12.19,101.93,101.97,100.25,101.16,21585,7508
2011.12.20,101.3,101.6,101.25,101.58,46877,12333
2011.12.21,101.47,101.6,101.44,101.56,39383,12429
2011.12.22,101.45,102.16,101.45,101.54,51831,12552
2011.12.23,101.5,101.5,101.3,101.39,29224,12952
2011.12.26,101.34,101.46,101.27,101.44,20257,13049
2011.12.27,101.44,101.5,101.36,101.44,16898,14030
2011.12.28,101.4,101.58,101.4,101.5,17318,13123
2011.12.29,101.58,102.14,101.58,102,12451,13161
2012.1.2,102.11,102.11,101.9,102,16395,13508
2012.1.3,101.91,102,101.75,101.88,21500,12965
2012.1.4,101.83,101.89,101.77,101.81,30370,12545
2012.1.5,101.86,102,101.78,101.97,24668,12147
2012.1.6,101.98,102.1,101.79,101.93,26846,12288
2012.1.9,101.91,102.05,101.84,101.86,27064,12280
2012.1.10,101.89,101.96,101.83,101.88,19797,11810
2012.1.11,101.89,101.92,101.79,101.91,17209,12005
2012.1.12,101.92,101.98,101.92,101.93,20913,12574
2012.1.13,101.89,102.06,101.81,101.87,23145,13822
2012.1.16,101.95,101.99,101.88,101.92,20448,12936
2012.1.17,101.91,101.94,101.74,101.75,19438,13055
2012.1.18,101.83,101.98,101.78,101.86,25749,12744
2012.1.19,101.89,101.93,101.84,101.88,19607,13407
2012.1.20,101.84,101.84,101.58,101.66,19526,13028
2012.1.25,101.7,101.79,101.61,101.61,22045,12461
2012.1.26,101.71,101.78,101.57,101.57,19645,13214
2012.1.27,101.66,101.78,101.66,101.78,22976,12947
2012.1.30,101.87,102.09,101.82,102.09,23526,12949
2012.1.31,102.16,102.23,101.98,102.08,34896,12241
2012.2.1,102.21,102.3,102.16,102.21,25743,13277
2012.2.2,102.14,102.17,102.08,102.08,30795,13390
2012.2.3,102.06,102.2,101.99,101.99,36981,12824
2012.2.6,101.84,101.97,101.84,101.97,27311,14874
2012.2.7,101.98,102.02,101.72,101.75,30737,15029
2012.2.8,101.73,101.73,101.5,101.56,36895,15625
2012.2.9,101.64,101.84,101.49,101.63,35231,15488
2012.2.10,101.61,101.74,101.54,101.7,34989,15025
2012.2.13,101.76,101.76,101.47,101.5,25885,14551
2012.2.14,101.56,101.68,101.53,101.61,38153,15153
2012.2.15,101.69,101.71,101.54,101.54,38259,16110
2012.2.16,101.67,101.72,101.62,101.69,49861,15856
2012.2.17,101.56,101.59,101.48,101.51,40160,16117
2012.2.20,101.45,101.47,101.28,101.38,45453,16194
2012.2.21,101.41,101.61,101.41,101.42,62365,16594
2012.2.22,101.44,101.51,101.36,101.4,44015,16683
2012.2.23,101.51,101.58,101.48,101.54,53311,16892
2012.2.24,101.53,101.58,101.47,101.58,52584,17003
2012.2.27,101.62,101.73,101.62,101.66,43487,16723
2012.2.28,101.76,101.9,101.72,101.88,54252,17265
2012.2.29,101.78,101.84,101.69,101.69,45617,17384
2012.3.2,101.46,101.55,101.37,101.39,65992,17621
2012.3.5,101.48,101.48,101.08,101.13,59774,18557
2012.3.6,101.13,101.18,101.02,101.16,75262,18683
2012.3.7,101.29,101.33,101.03,101.03,98353,19783
2012.3.8,100.98,101.36,100.96,101.32,92949,18546
2012.3.9,101.23,101.43,101.18,101.23,75617,19007
2012.3.12,101.31,101.48,101.3,101.43,78463,17954
